t_max_24,t_min_24,td_mean_24,ws_mean_24,c_mean_24,rh_mean_day,p_max_24,p_min_24
0.6500701262272089,0.5287517531556802,0.7377279102384292,0.8239831697054698,0.7657784011220197,0.6802244039270687,0.48667601683029454,0.1774193548387097
0.8387096774193549,0.8380084151472651,0.591164095371669,0.9298737727910238,0.6718092566619915,0.5133239831697055,0.10238429172510519,0.07363253856942496
0.06732117812061711,0.5287517531556802,0.7650771388499299,0.9509116409537167,0.5638148667601683,0.8513323983169705,0.10238429172510519,0.3485273492286115
0.8387096774193549,0.8380084151472651,0.7180925666199158,0.03225806451612903,0.5371669004207573,0.485273492286115,0.10238429172510519,0.07363253856942496
0.45091164095371666,0.8380084151472651,0.9691444600280504,0.23983169705469845,0.6774193548387096,0.8877980364656382,0.258765778401122,0.5582047685834503
0.45091164095371666,0.5287517531556802,0.8800841514726507,0.005610098176718092,0.6690042075736325,0.7363253856942497,0.48667601683029454,0.5582047685834503
0.2713884992987377,0.8380084151472651,0.6171107994389902,0.07643758765778401,0.7019635343618513,0.8218793828892006,0.48667601683029454,0.7440392706872371
0.2713884992987377,0.5287517531556802,0.6844319775596073,0.39691444600280507,0.7643758765778401,0.8050490883590463,0.48667601683029454,0.5582047685834503
0.6500701262272089,0.5287517531556802,0.802945301542777,0.12622720897615708,0.5532959326788219,0.5273492286115007,0.258765778401122,0.3485273492286115
0.03225806451612903,0.5287517531556802,0.8870967741935484,0.012622720897615708,0.7854137447405329,0.9817671809256662,0.10238429172510519,0.5582047685834503
0.8387096774193549,0.9964936886395512,0.4628330995792426,0.5932678821879382,0.1584852734922861,0.37166900420757365,0.258765778401122,0.07363253856942496
0.2713884992987377,0.5287517531556802,0.6500701262272089,0.1570827489481066,0.36605890603085556,0.7349228611500701,0.258765778401122,0.5582047685834503
0.8387096774193549,0.211781206171108,0.511921458625526,0.6465638148667602,0.270687237026648,0.4992987377279102,0.10238429172510519,0.07363253856942496
0.8387096774193549,0.04908835904628331,0.4123422159887798,0.5666199158485273,0.31065918653576435,0.3688639551192146,0.10238429172510519,0.07363253856942496
0.8387096774193549,0.5287517531556802,0.6704067321178121,0.10238429172510519,0.4992987377279102,0.5245441795231417,0.024544179523141654,0.020336605890603085
0.0070126227208976155,0.5287517531556802,0.9614305750350631,0.2762973352033661,0.876577840112202,0.9901823281907434,0.48667601683029454,0.3485273492286115
0.06732117812061711,0.211781206171108,0.8779803646563815,0.06311360448807854,0.6816269284712483,0.8737727910238429,0.10238429172510519,0.3485273492286115
0.2713884992987377,0.8380084151472651,0.9670406732117812,0.1935483870967742,0.7152875175315568,0.8920056100981767,0.10238429172510519,0.3485273492286115
0.1402524544179523,0.5287517531556802,0.9032258064516129,0.6535764375876578,0.7124824684431977,0.7475455820476858,0.258765778401122,0.3485273492286115
0.2713884992987377,0.5287517531556802,0.8870967741935484,0.8316970546984572,0.6837307152875175,0.8681626928471248,0.48667601683029454,0.1774193548387097
0.03225806451612903,0.04908835904628331,0.485273492286115,0.08695652173913043,0.9032258064516129,0.9228611500701263,0.7215988779803647,0.3485273492286115
0.03225806451612903,0.211781206171108,0.5329593267882188,0.16830294530154277,0.45582047685834504,0.8821879382889201,0.884992987377279,0.5582047685834503
0.6500701262272089,0.04908835904628331,0.5378681626928471,0.1949509116409537,0.3127629733520337,0.44600280504908835,0.48667601683029454,0.1774193548387097
0.9530154277699859,0.211781206171108,0.317671809256662,0.30504908835904626,0.12061711079943899,0.2903225806451613,0.10238429172510519,0.07363253856942496
0.9530154277699859,0.211781206171108,0.15217391304347827,0.5806451612903226,0.04488078541374474,0.11360448807854137,0.10238429172510519,0.07363253856942496
0.6500701262272089,0.5287517531556802,0.20476858345021037,0.2138849929873773,0.11921458625525946,0.20196353436185133,0.10238429172510519,0.3485273492286115
0.9530154277699859,0.211781206171108,0.20897615708274894,0.33660589060308554,0.07082748948106592,0.16549789621318373,0.258765778401122,0.1774193548387097
0.8387096774193549,0.5287517531556802,0.3085553997194951,0.7980364656381487,0.20336605890603085,0.2720897615708275,0.024544179523141654,0.07363253856942496
0.2713884992987377,0.04908835904628331,0.6444600280504909,0.8330995792426368,0.42566619915848525,0.7854137447405329,0.024544179523141654,0.07363253856942496
0.1402524544179523,0.04908835904628331,0.7342215988779803,0.37868162692847124,0.664796633941094,0.8863955119214586,0.48667601683029454,0.3485273492286115
0.6500701262272089,0.211781206171108,0.5953716690042076,0.20476858345021037,0.40392706872370265,0.6044880785413744,0.48667601683029454,0.3485273492286115
0.6500701262272089,0.211781206171108,0.6311360448807855,0.40813464235624125,0.4424964936886395,0.6900420757363254,0.258765778401122,0.07363253856942496
0.6500701262272089,0.211781206171108,0.6858345021037868,0.3534361851332398,0.5287517531556802,0.7237026647966339,0.10238429172510519,0.020336605890603085
0.06732117812061711,0.5287517531556802,0.8295932678821879,0.11360448807854137,0.6297335203366059,0.9200561009817672,0.10238429172510519,0.020336605890603085
0.06732117812061711,0.5287517531556802,0.7791023842917251,0.03927068723702665,0.8737727910238429,0.9663394109396914,0.48667601683029454,0.5582047685834503
0.1402524544179523,0.04908835904628331,0.6100981767180925,0.6171107994389902,0.6269284712482468,0.8260869565217391,0.48667601683029454,0.7440392706872371
0.6500701262272089,0.04908835904628331,0.6185133239831697,0.6549789621318373,0.3709677419354839,0.6171107994389902,0.7215988779803647,0.1774193548387097
0.6500701262272089,0.211781206171108,0.6311360448807855,0.1767180925666199,0.35273492286115005,0.4305750350631136,0.10238429172510519,0.07363253856942496
0.45091164095371666,0.5287517531556802,0.7321178120617111,0.4221598877980365,0.6129032258064516,0.7924263674614306,0.258765778401122,0.3485273492286115
0.2713884992987377,0.211781206171108,0.42005610098176716,0.44460028050490885,0.6157082748948106,0.6115007012622721,0.884992987377279,0.7440392706872371
0.8387096774193549,0.5287517531556802,0.41444600280504906,0.2847124824684432,0.623422159887798,0.36605890603085556,0.48667601683029454,0.3485273492286115
0.45091164095371666,0.5287517531556802,0.6942496493688639,0.8120617110799438,0.8064516129032258,0.638148667601683,0.258765778401122,0.3485273492286115
0.1402524544179523,0.5287517531556802,0.9614305750350631,0.091164095371669,0.9312762973352033,0.9621318373071529,0.48667601683029454,0.3485273492286115
0.45091164095371666,0.5287517531556802,0.6802244039270687,0.2187938288920056,0.42075736325385693,0.6605890603085554,0.48667601683029454,0.5582047685834503
0.6500701262272089,0.8380084151472651,0.697054698457223,0.7363253856942497,0.48597475455820477,0.6732117812061711,0.7215988779803647,0.5582047685834503
0.6500701262272089,0.5287517531556802,0.7363253856942497,0.19775596072931276,0.8036465638148668,0.49228611500701264,0.7215988779803647,0.3485273492286115
0.45091164095371666,0.5287517531556802,0.7812061711079944,0.47545582047685836,0.55890603085554,0.5876577840112202,0.7215988779803647,0.5582047685834503
0.1402524544179523,0.8380084151472651,0.876577840112202,0.5343618513323983,0.884992987377279,0.8387096774193549,0.7215988779803647,0.7440392706872371
0.45091164095371666,0.8380084151472651,0.800140252454418,0.18373071528751753,0.5483870967741935,0.4375876577840112,0.7215988779803647,0.3485273492286115
0.2713884992987377,0.8380084151472651,0.8064516129032258,0.11781206171107994,0.7391304347826086,0.7433380084151473,0.884992987377279,0.5582047685834503
0.45091164095371666,0.8380084151472651,0.7461430575035063,0.8239831697054698,0.5876577840112202,0.5820476858345021,0.884992987377279,0.5582047685834503
0.1402524544179523,0.211781206171108,0.6823281907433381,0.32187938288920054,0.782608695652174,0.8008415147265077,0.48667601683029454,0.3485273492286115
0.1402524544179523,0.8380084151472651,0.9018232819074333,0.32187938288920054,0.8695652173913043,0.761570827489481,0.258765778401122,0.1774193548387097
0.45091164095371666,0.5287517531556802,0.47054698457223,0.07994389901823282,0.42566619915848525,0.47685834502103785,0.48667601683029454,0.5582047685834503
0.1402524544179523,0.5287517531556802,0.699859747545582,0.38288920056100983,0.4740532959326788,0.8990182328190743,0.884992987377279,0.7440392706872371
0.1402524544179523,0.5287517531556802,0.8387096774193549,0.38429172510518933,0.6072931276297335,0.9537166900420757,0.884992987377279,0.9607293127629734
0.6500701262272089,0.04908835904628331,0.6886395511921458,0.07012622720897616,0.3085553997194951,0.7110799438990182,0.7215988779803647,0.5582047685834503
0.6500701262272089,0.211781206171108,0.7398316970546984,0.4474053295932679,0.3997194950911641,0.5988779803646563,0.48667601683029454,0.3485273492286115
0.6500701262272089,0.5287517531556802,0.844319775596073,0.05049088359046283,0.5343618513323983,0.7180925666199158,0.48667601683029454,0.5582047685834503
0.6500701262272089,0.211781206171108,0.5483870967741935,0.2482468443197756,0.38779803646563815,0.605890603085554,0.48667601683029454,0.5582047685834503
0.2713884992987377,0.5287517531556802,0.7861150070126227,0.8821879382889201,0.7040673211781207,0.7321178120617111,0.48667601683029454,0.5582047685834503
0.2713884992987377,0.8380084151472651,0.9649368863955119,0.332398316970547,0.9908835904628331,0.8457223001402524,0.48667601683029454,0.5582047685834503
0.03225806451612903,0.5287517531556802,0.9256661991584852,0.41374474053295934,0.7096774193548387,0.9831697054698457,0.7215988779803647,0.5582047685834503
0.03225806451612903,0.5287517531556802,0.8534361851332398,0.03506311360448808,0.8863955119214586,0.9579242636746143,0.884992987377279,0.7440392706872371
0.1402524544179523,0.5287517531556802,0.9207573632538569,0.20336605890603085,0.48246844319775595,0.8176718092566619,0.884992987377279,0.7440392706872371
0.2713884992987377,0.8380084151472651,0.8723702664796634,0.44039270687237025,0.5876577840112202,0.6760168302945302,0.7215988779803647,0.1774193548387097
0.6500701262272089,0.211781206171108,0.8064516129032258,0.09537166900420757,0.8134642356241234,0.5722300140252454,0.258765778401122,0.1774193548387097
0.03225806451612903,0.5287517531556802,0.9747545582047685,0.7321178120617111,0.9502103786816269,0.9509116409537167,0.48667601683029454,0.5582047685834503
0.45091164095371666,0.211781206171108,0.7237026647966339,0.016830294530154277,0.6914446002805049,0.697054698457223,0.7215988779803647,0.3485273492286115
0.6500701262272089,0.5287517531556802,0.7903225806451613,0.43127629733520334,0.5483870967741935,0.6157082748948106,0.258765778401122,0.3485273492286115
0.2713884992987377,0.211781206171108,0.800140252454418,0.04628330995792426,0.48597475455820477,0.6942496493688639,0.258765778401122,0.3485273492286115
0.45091164095371666,0.5287517531556802,0.9319775596072931,0.19144460028050492,0.40392706872370265,0.5806451612903226,0.258765778401122,0.3485273492286115
0.2713884992987377,0.5287517531556802,0.894109396914446,0.043478260869565216,0.6893408134642356,0.7755960729312763,0.48667601683029454,0.5582047685834503
0.6500701262272089,0.211781206171108,0.9424964936886395,0.3632538569424965,0.3267882187938289,0.7966339410939691,0.258765778401122,0.3485273492286115
0.6500701262272089,0.5287517531556802,0.9298737727910238,0.19915848527349228,0.5553997194950911,0.6872370266479664,0.258765778401122,0.3485273492286115
0.45091164095371666,0.8380084151472651,0.9803646563814866,0.5329593267882188,0.832398316970547,0.8274894810659187,0.258765778401122,0.1774193548387097
0.2713884992987377,0.8380084151472651,0.9782608695652174,0.302945301542777,0.8948106591865358,0.835203366058906,0.258765778401122,0.3485273492286115
0.2713884992987377,0.5287517531556802,0.8625525946704067,0.6157082748948106,0.541374474053296,0.7559607293127629,0.48667601683029454,0.5582047685834503
0.06732117812061711,0.5287517531556802,0.8408134642356241,0.22720897615708274,0.7019635343618513,0.94109396914446,0.7215988779803647,0.879382889200561
0.1402524544179523,0.5287517531556802,0.8990182328190743,0.051893408134642355,0.6893408134642356,0.8373071528751753,0.7215988779803647,0.5582047685834503
0.06732117812061711,0.211781206171108,0.9537166900420757,0.0785413744740533,0.9943899018232819,0.9761570827489481,0.7215988779803647,0.7440392706872371
0.1402524544179523,0.211781206171108,0.7300140252454418,0.09256661991584852,0.7980364656381487,0.7840112201963534,0.884992987377279,0.7440392706872371
0.015427769985974754,0.5287517531556802,0.9453015427769986,0.07152875175315568,0.9985974754558204,0.9789621318373072,0.9607293127629734,0.9607293127629734
0.1402524544179523,0.8380084151472651,0.9354838709677419,0.16549789621318373,0.9095371669004207,0.8064516129032258,0.884992987377279,0.879382889200561
0.2713884992987377,0.8380084151472651,0.9887798036465638,0.14446002805049088,0.8695652173913043,0.782608695652174,0.7215988779803647,0.7440392706872371
0.06732117812061711,0.8380084151472651,0.9985974754558204,0.011220196353436185,0.9684431977559608,0.9803646563814866,0.7215988779803647,0.7440392706872371
0.45091164095371666,0.8380084151472651,0.9509116409537167,0.5259467040673211,0.8800841514726507,0.814866760168303,0.7215988779803647,0.879382889200561
0.6500701262272089,0.8380084151472651,0.9523141654978962,0.12903225806451613,0.48106591865357645,0.5427769985974754,0.48667601683029454,0.5582047685834503
0.6500701262272089,0.8380084151472651,0.9158485273492286,0.5680224403927069,0.3450210378681627,0.5399719495091164,0.48667601683029454,0.5582047685834503
0.2713884992987377,0.5287517531556802,0.8429172510518934,0.18513323983169705,0.44530154277699857,0.6367461430575035,0.884992987377279,0.879382889200561
0.45091164095371666,0.5287517531556802,0.6956521739130435,0.21598877980364656,0.5638148667601683,0.4964936886395512,0.884992987377279,0.879382889200561
0.45091164095371666,0.5287517531556802,0.664796633941094,0.391304347826087,0.30014025245441794,0.4642356241234222,0.884992987377279,0.879382889200561
0.6500701262272089,0.5287517531556802,0.7496493688639552,0.25105189340813466,0.16199158485273493,0.43338008415147267,0.884992987377279,0.7440392706872371
0.45091164095371666,0.8380084151472651,0.82328190743338,0.25806451612903225,0.19775596072931276,0.7054698457223001,0.7215988779803647,0.7440392706872371
0.2713884992987377,0.8380084151472651,0.6311360448807855,0.6760168302945302,0.3709677419354839,0.46984572230014027,0.7215988779803647,0.879382889200561
0.2713884992987377,0.8380084151472651,0.3450210378681627,0.46774193548387094,0.4894810659186536,0.4670406732117812,0.9607293127629734,0.9607293127629734
0.2713884992987377,0.5287517531556802,0.2917251051893408,0.2903225806451613,0.15007012622720897,0.3590462833099579,0.884992987377279,0.879382889200561
0.45091164095371666,0.211781206171108,0.27980364656381485,0.08485273492286115,0.1640953716690042,0.364656381486676,0.7215988779803647,0.879382889200561
0.45091164095371666,0.211781206171108,0.3576437587657784,0.3506311360448808,0.2370266479663394,0.3856942496493689,0.884992987377279,0.879382889200561
0.8387096774193549,0.5287517531556802,0.4361851332398317,0.1332398316970547,0.10869565217391304,0.38288920056100983,0.7215988779803647,0.7440392706872371
0.6500701262272089,0.8380084151472651,0.40953716690042075,0.04908835904628331,0.18513323983169705,0.2776998597475456,0.7215988779803647,0.7440392706872371
0.6500701262272089,0.8380084151472651,0.5231416549789621,0.17952314165497896,0.12201963534361851,0.3758765778401122,0.48667601683029454,0.5582047685834503
0.45091164095371666,0.8380084151472651,0.4221598877980365,0.20967741935483872,0.40953716690042075,0.3520336605890603,0.48667601683029454,0.5582047685834503
0.6500701262272089,0.8380084151472651,0.27349228611500703,0.12482468443197756,0.26227208976157085,0.23842917251051893,0.258765778401122,0.3485273492286115
0.45091164095371666,0.8380084151472651,0.27489481065918653,0.3155680224403927,0.09326788218793829,0.2959326788218794,0.48667601683029454,0.7440392706872371
0.6500701262272089,0.8380084151472651,0.2959326788218794,0.06030855539971949,0.36185133239831696,0.3169705469845722,0.884992987377279,0.879382889200561
0.6500701262272089,0.5287517531556802,0.26928471248246844,0.23562412342215988,0.15427769985974754,0.22720897615708274,0.7215988779803647,0.7440392706872371
0.6500701262272089,0.5287517531556802,0.28962131837307153,0.4109396914446003,0.2314165497896213,0.32538569424964936,0.7215988779803647,0.5582047685834503
0.2713884992987377,0.9761570827489481,0.26227208976157085,0.6858345021037868,0.4165497896213184,0.3534361851332398,0.7215988779803647,0.879382889200561
0.1402524544179523,0.001402524544179523,0.28190743338008417,0.14866760168302945,0.40392706872370265,0.43478260869565216,0.884992987377279,0.9607293127629734
0.45091164095371666,0.211781206171108,0.20336605890603085,0.6774193548387096,0.18302945301542778,0.2482468443197756,0.884992987377279,0.879382889200561
0.6500701262272089,0.211781206171108,0.16479663394109398,0.44600280504908835,0.051893408134642355,0.19074333800841514,0.884992987377279,0.879382889200561
0.6500701262272089,0.211781206171108,0.17952314165497896,0.4179523141654979,0.10098176718092566,0.24544179523141654,0.7215988779803647,0.7440392706872371
0.6500701262272089,0.211781206171108,0.16479663394109398,0.1388499298737728,0.03927068723702665,0.19915848527349228,0.7215988779803647,0.7440392706872371
0.6500701262272089,0.211781206171108,0.16830294530154277,0.21739130434782608,0.021037868162692847,0.18934081346423562,0.7215988779803647,0.7440392706872371
0.6500701262272089,0.5287517531556802,0.18373071528751753,0.12201963534361851,0.02664796633941094,0.1640953716690042,0.884992987377279,0.879382889200561
0.8387096774193549,0.8380084151472651,0.2061711079943899,0.29453015427769985,0.043478260869565216,0.1458625525946704,0.7215988779803647,0.7440392706872371
0.8387096774193549,0.8380084151472651,0.23842917251051893,0.08134642356241234,0.5799438990182328,0.2131837307152875,0.48667601683029454,0.5582047685834503
0.45091164095371666,0.9964936886395512,0.1753155680224404,0.5455820476858345,0.5708274894810659,0.15217391304347827,0.48667601683029454,0.879382889200561
0.6500701262272089,0.5287517531556802,0.25315568022440393,0.6479663394109397,0.19915848527349228,0.21739130434782608,0.7215988779803647,0.879382889200561
0.06732117812061711,0.8380084151472651,0.5504908835904628,0.20967741935483872,0.8723702664796634,0.7868162692847125,0.9922861150070126,0.9964936886395512
0.1402524544179523,0.8380084151472651,0.35624123422159887,0.17040673211781207,0.7201963534361852,0.4628330995792426,0.9831697054698457,0.9964936886395512
0.1402524544179523,0.211781206171108,0.22580645161290322,0.1753155680224404,0.30504908835904626,0.32959326788218796,0.9607293127629734,0.9607293127629734
0.2713884992987377,0.5287517531556802,0.18513323983169705,0.7868162692847125,0.2762973352033661,0.27349228611500703,0.884992987377279,0.9607293127629734
0.06732117812061711,0.5287517531556802,0.14305750350631136,0.4361851332398317,0.44530154277699857,0.2847124824684432,0.884992987377279,0.9607293127629734
0.2713884992987377,0.211781206171108,0.15568022440392706,0.49789621318373073,0.2847124824684432,0.26297335203366057,0.884992987377279,0.879382889200561
0.45091164095371666,0.04908835904628331,0.15007012622720897,0.3611500701262272,0.16690042075736325,0.1879382889200561,0.9607293127629734,0.9607293127629734
0.6500701262272089,0.04908835904628331,0.1402524544179523,0.14165497896213183,0.14726507713884993,0.15427769985974754,0.7215988779803647,0.7440392706872371
0.8387096774193549,0.211781206171108,0.13674614305750352,0.2005610098176718,0.025245441795231416,0.14165497896213183,0.48667601683029454,0.5582047685834503
0.8387096774193549,0.211781206171108,0.1150070126227209,0.25666199158485276,0.06872370266479663,0.08976157082748948,0.10238429172510519,0.3485273492286115
0.45091164095371666,0.04908835904628331,0.11220196353436185,0.4943899018232819,0.04067321178120617,0.16830294530154277,0.48667601683029454,0.7440392706872371
0.06732117812061711,0.5287517531556802,0.12622720897615708,0.2791023842917251,0.4305750350631136,0.270687237026648,0.884992987377279,0.9607293127629734
0.2713884992987377,0.211781206171108,0.1388499298737728,0.47685834502103785,0.14446002805049088,0.28751753155680226,0.9831697054698457,0.9964936886395512
0.6500701262272089,0.211781206171108,0.13674614305750352,0.15568022440392706,0.105890603085554,0.1584852734922861,0.9607293127629734,0.9607293127629734
0.8387096774193549,0.8380084151472651,0.16269284712482468,0.5511921458625526,0.18723702664796635,0.15007012622720897,0.7215988779803647,0.879382889200561
0.6500701262272089,0.8380084151472651,0.12342215988779803,0.17321178120617112,0.17110799438990182,0.06732117812061711,0.7215988779803647,0.879382889200561
0.6500701262272089,0.5287517531556802,0.1093969144460028,0.2664796633941094,0.07713884992987377,0.11640953716690042,0.7215988779803647,0.879382889200561
0.8387096774193549,0.211781206171108,0.0785413744740533,0.6002805049088359,0.056100981767180924,0.047685834502103785,0.7215988779803647,0.5582047685834503
0.6500701262272089,0.5287517531556802,0.07994389901823282,0.39831697054698456,0.091164095371669,0.06872370266479663,0.7215988779803647,0.5582047685834503
0.45091164095371666,0.211781206171108,0.061711079943899017,0.426367461430575,0.06591865357643759,0.12482468443197756,0.7215988779803647,0.7440392706872371
0.45091164095371666,0.211781206171108,0.10098176718092566,0.4740532959326788,0.40392706872370265,0.13183730715287517,0.884992987377279,0.9607293127629734
0.1402524544179523,0.9761570827489481,0.1584852734922861,0.6044880785413744,0.7699859747545582,0.29312762973352036,0.9831697054698457,0.9607293127629734
0.45091164095371666,0.8380084151472651,0.11921458625525946,0.4123422159887798,0.4649368863955119,0.18513323983169705,0.884992987377279,0.879382889200561
0.2713884992987377,0.8380084151472651,0.07433380084151472,0.6591865357643759,0.44039270687237025,0.13043478260869565,0.884992987377279,0.9607293127629734
0.45091164095371666,0.04908835904628331,0.05329593267882188,0.4417952314165498,0.23983169705469845,0.0729312762973352,0.9607293127629734,0.9607293127629734
0.6500701262272089,0.5287517531556802,0.0967741935483871,0.15287517531556802,0.19074333800841514,0.06311360448807854,0.7215988779803647,0.879382889200561
0.6500701262272089,0.9761570827489481,0.2187938288920056,0.3856942496493689,0.9277699859747546,0.2594670406732118,0.7215988779803647,0.7440392706872371
0.06732117812061711,0.8380084151472651,0.45652173913043476,0.7054698457223001,0.9544179523141655,0.6521739130434783,0.7215988779803647,0.879382889200561
0.2713884992987377,0.8380084151472651,0.22019635343618513,0.5021037868162693,0.8401122019635343,0.3702664796633941,0.884992987377279,0.9607293127629734
0.45091164095371666,0.5287517531556802,0.08695652173913043,0.9747545582047685,0.08835904628330996,0.09537166900420757,0.884992987377279,0.879382889200561
0.45091164095371666,0.211781206171108,0.025245441795231416,0.5553997194950911,0.5063113604488079,0.07152875175315568,0.884992987377279,0.9607293127629734
0.6500701262272089,0.04908835904628331,0.029453015427769985,0.3653576437587658,0.047685834502103785,0.030855539971949508,0.884992987377279,0.7440392706872371
0.8387096774193549,0.5287517531556802,0.06451612903225806,0.13744740532959326,0.10869565217391304,0.04488078541374474,0.9607293127629734,0.9607293127629734
0.6500701262272089,0.9761570827489481,0.047685834502103785,0.6872370266479664,0.0364656381486676,0.025245441795231416,0.9922861150070126,0.9901823281907434
0.6500701262272089,0.5287517531556802,0.02244039270687237,0.5904628330995793,0.033660589060308554,0.037868162692847124,0.9922861150070126,0.9607293127629734
0.8387096774193549,0.5287517531556802,0.021037868162692847,0.7152875175315568,0.015427769985974754,0.015427769985974754,0.884992987377279,0.879382889200561
0.2713884992987377,0.04908835904628331,0.028050490883590462,0.8920056100981767,0.3394109396914446,0.10238429172510519,0.9607293127629734,0.879382889200561
0.2713884992987377,0.5287517531556802,0.016830294530154277,0.9915848527349228,0.10378681626928471,0.10518934081346423,0.9607293127629734,0.879382889200561
0.1402524544179523,0.211781206171108,0.014025245441795231,0.9438990182328191,0.1150070126227209,0.07433380084151472,0.884992987377279,0.879382889200561
0.2713884992987377,0.8380084151472651,0.0070126227208976155,0.514726507713885,0.004207573632538569,0.014025245441795231,0.884992987377279,0.879382889200561
0.45091164095371666,0.5287517531556802,0.030855539971949508,0.23281907433380084,0.07573632538569425,0.08555399719495091,0.884992987377279,0.7440392706872371
0.6500701262272089,0.8380084151472651,0.04488078541374474,0.2776998597475456,0.39340813464235624,0.029453015427769985,0.884992987377279,0.879382889200561
