local_date,station,c_mean_24,p_max_24,p_min_24,ra1_sum_24,ra3_sum_24,rh_mean_24,t_mean_24,t_max_24,t_min_24,td_mean_24,tn6_min_24,tx6_max_24,v_min_24,wg_max_24,wmx_max_24,ws_mean_24,ws_max_24,c_mean_day,ra1_sum_day,rh_mean_day,rh_min_day,t_max_day,tx6_max_day,wg_max_day,wmx_max_day,ws_mean_day,ws_max_day,c_mean_night,ra1_sum_night,rh_mean_night,rh_max_night,t_min_night,tn6_min_night,wg_max_night,wmx_max_night,ws_mean_night,ws_max_night
2022-07-14,HRYR,30.333334,1024.0,1018.0,0.0,0.0,51.351112,21.288889,27.0,15.0,10.133333,,,9999.0,,,2.2244444,4.6,25.833334,0.0,43.74583,34.1,27.0,,,,2.8458328,4.6,27.962963,0.0,55.362965,76.8,14.0,,,,1.3592595,3.1
2022-07-15,HRYR,31.458334,1023.0,1018.0,0.0,0.0,49.904163,21.5625,27.0,14.0,10.208333,,,9999.0,,,2.1729167,5.1,33.846153,0.0,44.18077,31.9,27.0,,,,2.892307,5.1,38.57143,0.0,56.08214,72.4,17.0,,,,1.1285714,2.1
2022-07-16,HRYR,41.25,1023.0,1018.0,0.0,0.0,49.625,22.291666,28.0,17.0,10.854167,,,9999.0,,,2.1104167,5.7,45.76923,0.0,43.400005,32.2,28.0,,,,2.8384607,5.7,30.535715,0.0,57.196423,72.4,17.0,,,,1.5178572,2.6
2022-07-17,HRYR,37.5,1023.0,1018.0,0.0,0.0,50.29375,21.916666,27.0,17.0,10.75,,,8000.0,,,2.55,5.7,33.846153,0.0,44.28461,34.1,27.0,,,,3.3384607,5.7,46.785713,0.0,56.114277,72.2,16.0,,,,2.6142857,28.3
2022-07-18,HRYR,49.68085,1024.0,1019.0,0.0,0.0,50.889362,21.106382,25.0,16.0,10.319149,,,9999.0,,,2.742553,28.3,43.8,0.0,46.27199,38.5,25.0,,,,3.2319992,6.2,67.5,0.0,55.474995,72.6,18.0,,,,1.3214285,3.6
2022-07-19,HRYR,53.75,1024.0,1019.0,0.0,0.0,49.39375,21.833334,25.0,18.0,10.479167,,,9999.0,,,2.5020833,5.7,50.76923,0.0,44.488457,36.2,25.0,,,,3.5153837,5.7,43.51852,0.0,53.30371,72.4,17.0,,,,1.6629629,5.1
2022-07-20,HRYR,41.739132,1024.0,1018.0,0.0,0.0,46.45652,22.043478,26.0,17.0,9.695652,,,9999.0,,,2.443478,5.1,41.4,0.0,41.943993,34.1,26.0,,,,3.2039993,5.1,34.62963,0.0,55.05925,72.2,16.0,,,,1.3,4.6
2022-07-21,HRYR,49.65116,1023.0,1018.0,0.0,0.0,51.118607,21.27907,26.0,16.0,10.4651165,,,9999.0,,,2.4093022,5.1,55.434784,0.0,45.0,38.7,26.0,,,,3.3782601,5.1,53.46154,0.0,51.56923,63.6,18.0,,,,3.06923,5.7
2022-07-22,HRYR,39.782608,1023.0,1017.0,0.0,0.0,45.734783,22.282608,26.0,18.0,9.717391,,,9999.0,,,3.4108694,6.2,33.0,0.0,41.387993,31.9,26.0,,,,4.135999,6.2,35.384617,0.0,53.98845,67.7,17.0,,,,1.5153846,4.1
2022-07-23,HRYR,28.47826,1023.0,1018.0,0.0,0.0,48.234783,22.086956,27.0,17.0,10.26087,,,9999.0,,,2.2760868,5.1,22.6,0.0,42.448,32.2,27.0,,,,3.0799994,5.1,27.321428,0.0,55.4074,72.2,16.0,,,,1.6071428,4.6
2022-07-24,HRYR,33.645832,1023.0,1017.0,0.0,0.0,48.282974,22.404255,28.0,16.0,10.553191,,,9999.0,,,2.3500001,5.1,29.423077,0.0,42.50385,32.5,28.0,,,,3.0192301,5.1,47.4,0.0,50.972,63.8,19.0,,,,1.428,3.1
2022-07-25,HRYR,39.88372,1022.0,1017.0,0.0,0.0,44.360466,23.488373,28.0,19.0,10.348837,,,9999.0,,,2.4720929,6.7,35.909092,0.0,37.93637,32.2,28.0,,,,3.6545446,6.7,46.48148,0.0,52.0963,67.9,18.0,,,,1.9296293,5.1
2022-07-26,HRYR,51.666668,1023.0,1017.0,0.0,0.0,50.735558,21.977777,25.0,18.0,11.155556,,,9999.0,,,2.9377778,6.7,53.75,0.0,47.7375,38.7,25.0,,,,4.2166657,6.7,53.4,0.0,59.176003,77.3,17.0,,,,1.3280001,2.6
2022-07-27,HRYR,42.11111,1021.0,1016.0,0.0,0.0,50.460003,22.266666,26.0,17.0,11.088889,,,9999.0,,,2.2466667,5.1,36.666668,0.0,43.154163,34.1,26.0,,,,3.041666,5.1,40.76923,0.0,56.638454,72.6,18.0,,,,1.246154,2.6
2022-07-28,HRYR,48.260868,1021.0,1016.0,0.0,0.0,49.326088,23.152174,28.0,18.0,11.478261,,,9999.0,,,2.4260867,6.2,42.307693,0.0,42.823082,32.5,28.0,,,,3.0499992,6.2,61.666668,0.0,56.96666,68.6,21.0,,,,2.472222,6.2
2022-07-29,HRYR,45.0,1020.0,1018.0,0.0,0.0,64.4,21.25,22.0,21.0,14.25,,,9999.0,,,1.8124999,2.6,,,,,,,,,,,,,,,,,,,,
2022-08-01,HRYR,71.73913,1023.0,1018.0,0.0,0.0,72.92391,20.5,27.0,17.0,15.086957,,,9000.0,,9.3,2.4804347,6.7,69.23077,0.0,62.98846,44.8,27.0,,,9.3,2.934615,6.7,71.78571,0.0,79.610725,88.1,17.0,,,,3.4785707,5.1
2022-08-02,HRYR,68.75,1025.0,1020.0,0.0,0.0,76.71667,18.395834,21.0,17.0,14.1875,,,9999.0,,,2.6249998,5.1,75.0,0.0,74.130775,64.3,21.0,,,,2.2192304,4.1,53.88889,0.0,85.23705,93.8,16.0,,,,1.3518518,3.1
2022-08-03,HRYR,60.652172,1023.0,1018.0,0.0,0.0,66.526085,20.826086,25.0,16.0,13.76087,,,5000.0,,,1.5666667,4.1,64.2,0.0,56.744015,44.3,25.0,,,,1.7624999,4.1,68.03571,0.0,67.357155,77.8,20.0,,,,1.4035714,2.6
2022-08-04,HRYR,57.5,1023.0,1018.0,0.0,0.0,57.114582,22.041666,25.0,20.0,12.645833,,,7000.0,,,1.6437498,3.6,58.846153,0.0,51.096138,36.2,25.0,,,,2.0615382,3.6,43.51852,0.0,59.074078,77.3,17.0,,,,1.574074,3.1
2022-08-05,HRYR,46.136364,1022.0,1018.0,0.0,0.0,52.275,22.136364,27.0,17.0,11.477273,,,9999.0,,,2.4340906,4.1,44.166668,0.0,46.995834,34.1,27.0,,,,2.8749993,4.1,45.76923,0.0,60.36923,77.1,16.0,,,,1.5769231,2.6
2022-08-06,HRYR,36.739132,1022.0,1018.0,0.0,0.0,51.839134,22.02174,27.0,16.0,11.195652,,,8000.0,,,2.395652,5.7,37.5,0.0,44.145832,34.4,27.0,,,,3.0083325,5.7,30.714285,0.0,60.15,77.1,16.0,,,,1.6928569,3.1
2022-08-07,HRYR,37.105263,1021.0,1017.0,0.0,0.0,51.757896,22.210526,28.0,16.0,11.026316,,,9999.0,,,2.4578946,5.7,40.833332,0.0,42.51251,30.4,28.0,,,,2.9624994,5.7,2.5,0.0,58.539997,67.5,16.0,,,,2.02,3.1
2022-08-08,HRYR,18.289474,1021.0,1017.0,0.0,0.0,39.66316,23.31579,28.0,16.0,8.078947,,,9999.0,,,2.2473683,3.6,16.666666,0.0,33.149998,24.7,28.0,,,,2.2916663,3.6,31.923077,0.0,49.638462,67.5,16.0,,,,1.7192307,3.1
2022-08-09,HRYR,17.727272,1022.0,1016.0,0.0,0.0,41.363636,22.522728,29.0,16.0,7.8863635,,,9999.0,,,2.1249998,3.6,9.782609,0.0,33.865215,23.3,29.0,,,,2.2173913,3.6,27.857143,0.0,49.850002,67.7,17.0,,,,1.9107141,3.6
2022-08-10,HRYR,24.02174,1022.0,1016.0,0.0,0.0,44.184784,22.47826,28.0,17.0,9.065217,,,8000.0,,,2.3152175,4.6,12.291667,0.0,38.250008,28.4,28.0,,,,2.679166,4.6,25.0,0.0,50.274998,63.6,17.0,,,,2.1392853,3.1
2022-08-11,HRYR,24.583334,1021.0,1016.0,0.0,0.0,44.316666,22.708334,28.0,17.0,9.4375,,,8000.0,,8.7,2.4499998,5.7,25.384615,0.0,39.361546,30.4,28.0,,,8.7,2.8846147,5.7,32.857143,0.0,52.760704,67.7,17.0,,,,1.9035712,4.6
2022-08-12,HRYR,43.085106,1021.0,1016.0,0.0,0.0,49.221275,22.234043,26.0,17.0,10.808511,,,8000.0,,,2.4276595,5.1,48.6,0.0,44.500004,36.5,26.0,,,,2.8719995,5.1,46.785713,0.0,56.51072,77.1,16.0,,,,1.8714284,4.6
2022-08-13,HRYR,45.652172,1022.0,1016.0,0.0,0.0,49.304348,22.695652,27.0,16.0,11.108696,,,9999.0,,,2.302222,4.6,43.75,0.0,44.14584,34.4,27.0,,,,2.6217387,4.6,49.285713,0.0,52.039276,64.0,20.0,,,,2.2071424,4.1
2022-08-14,HRYR,55.625,1021.0,1014.0,0.0,0.0,52.35208,23.833334,29.0,18.0,12.854167,,,5000.0,,,2.6499999,6.7,51.923077,0.0,42.83461,34.7,29.0,,,,2.3846152,5.1,69.64286,0.0,82.41428,93.9,18.0,,,,2.6249995,6.7
2022-08-15,HRYR,69.13043,1021.0,1017.0,0.0,0.0,84.37174,19.391304,24.0,18.0,16.586956,,,7000.0,,9.8,2.4847825,5.1,75.0,0.0,81.46667,60.9,24.0,,,9.8,2.5458329,5.1,65.0,0.0,87.76667,100.0,18.0,,,,1.6888888,4.1
2022-08-16,HRYR,68.61702,1021.0,1017.0,0.0,0.0,73.548935,21.25532,26.0,18.0,15.936171,,,7000.0,,,2.2702127,5.7,70.38461,0.0,62.84232,47.5,26.0,,,,2.7576919,5.7,66.42857,0.0,83.46784,93.9,18.0,,,,2.0214283,4.6
2022-08-17,HRYR,71.47727,1021.0,1017.0,0.0,0.0,84.0841,19.386364,24.0,17.0,16.5,,,6000.0,,,2.5886362,7.7,74.77273,0.0,81.009094,57.1,24.0,,,,3.2772722,7.7,68.57143,0.0,83.75001,93.9,17.0,,,,2.2714283,4.6
2022-08-18,HRYR,69.0,1022.0,1018.0,0.0,0.0,73.0,19.755556,24.0,17.0,14.622222,,,8000.0,,,2.4044445,6.7,73.84615,0.0,68.68846,53.3,24.0,,,,2.2884612,6.7,65.0,0.0,79.73749,93.8,17.0,,,,1.7125001,3.6
2022-08-19,HRYR,63.723404,1022.0,1017.0,0.0,0.0,59.476593,22.851065,29.0,17.0,13.680851,,,9999.0,,,2.0340424,4.6,59.23077,0.0,48.01154,32.8,29.0,,,,2.388461,4.6,62.307693,0.0,67.41153,88.1,18.0,,,,2.0499997,3.6
2022-08-20,HRYR,60.34884,1023.0,1019.0,0.0,0.0,62.595238,22.190475,27.0,18.0,14.404762,,,9999.0,,,2.5186048,6.2,63.260868,0.0,56.99546,39.3,27.0,,,,2.9304345,6.2,51.42857,0.0,68.814285,87.9,16.0,,,,1.7714282,4.1
2022-08-21,HRYR,50.208332,1022.0,1016.0,0.0,0.0,62.579163,22.1875,29.0,16.0,13.895833,,,8000.0,,,2.9020832,6.7,45.384617,0.0,47.46922,35.0,29.0,,,,2.9038455,5.1,66.42857,0.0,85.85358,93.9,16.0,,,,3.6249995,6.7
2022-08-22,HRYR,61.304348,1023.0,1017.0,0.0,0.0,64.07174,21.23913,26.0,16.0,13.347826,,,8000.0,,,2.9934783,5.7,60.0,0.0,51.853848,38.7,26.0,,,,2.9269223,5.7,54.615383,0.0,66.21539,82.6,18.0,,,,2.007692,4.1
2022-08-23,HRYR,50.31915,1023.0,1019.0,0.0,0.0,53.689358,22.085106,27.0,18.0,11.680851,,,9999.0,,,2.56383,6.2,47.8,0.0,44.156002,34.4,27.0,,,,3.475999,6.2,42.5,0.0,57.18572,72.6,18.0,,,,1.9142855,5.1
2022-08-24,HRYR,41.410255,1024.0,1019.0,0.0,0.0,52.556408,21.435898,26.0,18.0,11.025641,,,9999.0,,10.8,2.3948717,5.1,37.941177,0.0,45.541172,36.5,26.0,,,10.8,3.7941167,5.1,39.615383,0.0,57.00769,72.6,18.0,,,,1.4730769,3.1
2022-08-25,HRYR,40.227272,1023.0,1017.0,0.0,0.0,47.004543,22.613636,27.0,18.0,10.045455,,,9999.0,,,2.3522727,5.1,38.18182,0.0,35.25909,30.1,27.0,,,,3.0454538,5.1,41.296295,0.0,57.76296,72.4,16.0,,,,1.9851848,3.6
2022-08-26,HRYR,45.68182,1022.0,1016.0,0.0,0.0,46.20909,22.84091,28.0,16.0,9.75,,,9999.0,,,2.347727,5.1,41.363636,0.0,35.509094,26.2,28.0,,,,2.7772722,5.1,58.92857,0.0,53.835716,72.7,19.0,,,,1.5178572,3.1
2022-08-27,HRYR,53.695652,1020.0,1015.0,0.0,0.0,51.591305,23.347826,28.0,19.0,12.282609,,,9999.0,,,2.8152175,5.7,47.692307,0.0,44.111538,32.2,28.0,,,,3.2807684,5.7,70.38461,0.0,65.7423,72.9,20.0,,,,2.415384,4.6
2022-08-28,HRYR,74.318184,1021.0,1016.0,0.0,0.0,71.91818,20.954546,25.0,19.0,15.545455,,,8000.0,,,2.475,5.7,73.63636,0.0,68.777275,50.4,25.0,,,,2.886363,5.7,68.57143,0.0,87.72498,100.0,17.0,,,,1.985714,4.1
2022-08-29,HRYR,68.181816,1022.0,1016.0,0.0,0.0,77.52954,20.5,28.0,17.0,16.045454,,,9999.0,,,2.327273,9.3,72.27273,0.0,66.00001,42.0,28.0,,,,2.4999998,9.3,57.857143,0.0,87.95001,100.0,16.0,,,,2.9071424,18.5
2022-08-30,HRYR,63.125,1023.0,1019.0,0.0,0.0,77.49583,19.645834,24.0,16.0,15.395833,,,9999.0,,,2.7854168,18.5,66.92308,0.0,69.18846,50.2,24.0,,,,2.9230766,6.7,67.14286,0.0,87.23573,100.0,17.0,,,,1.375,3.1
2022-08-31,HRYR,64.14893,1023.0,1017.0,0.0,0.0,79.54681,19.93617,25.0,16.0,15.851064,,,2000.0,,12.3,2.5404253,6.7,57.692307,0.0,67.26154,50.4,25.0,,,12.3,2.657692,6.7,76.92308,0.0,95.76155,100.0,16.0,,,11.8,3.2192304,8.7
2022-09-01,HRYR,62.446808,1023.0,1017.0,0.0,0.0,77.01956,19.195652,24.0,16.0,14.652174,,,6000.0,,11.8,2.6638298,8.7,64.42308,0.0,67.06801,49.9,24.0,,,,2.2999995,5.1,53.214287,0.0,85.17858,100.0,16.0,,,,1.7964286,3.6
2022-09-02,HRYR,59.375,1023.0,1017.0,0.0,0.0,67.112495,21.125,27.0,16.0,13.979167,,,4000.0,,,2.2395833,4.6,56.53846,0.0,56.34231,36.8,27.0,,,,2.592307,4.6,67.8,0.0,72.04399,88.2,19.0,,,,1.876,3.1
2022-09-03,HRYR,64.53488,1024.0,1019.0,0.0,0.0,66.360466,21.906977,26.0,19.0,15.023255,,,5000.0,,,2.7,6.2,67.8,0.0,61.603992,44.3,26.0,,,,3.1199994,6.2,45.76923,0.0,73.884605,88.1,18.0,,,,1.7307693,4.1
2022-09-04,HRYR,40.744682,1024.0,1018.0,0.0,0.0,59.346806,22.872341,28.0,18.0,13.765958,,,7000.0,,,2.204255,5.1,35.76923,0.0,50.180763,34.7,28.0,,,,2.2961535,4.6,41.666668,0.0,68.04444,88.1,18.0,,,,2.107407,5.1
2022-09-05,HRYR,43.404255,1024.0,1018.0,0.0,0.0,58.282978,23.085106,29.0,18.0,13.723404,,,8000.0,,,2.4148936,7.2,37.115383,0.0,50.21539,32.5,29.0,,,,2.3461537,7.2,67.5,0.0,72.774994,88.2,18.0,,,,2.5321424,5.1
2022-09-06,HRYR,53.913044,1024.0,1017.0,0.0,0.0,62.526085,22.47826,28.0,18.0,14.26087,,,9000.0,,,1.9543477,4.1,45.4,0.0,53.760006,37.1,28.0,,,,1.7399999,3.1,64.8,0.0,73.452,100.0,15.0,,,12.3,2.9159997,7.2
2022-09-07,HRYR,72.888885,1024.0,1019.0,0.0,0.0,83.67778,18.266666,22.0,15.0,15.333333,,,7000.0,,12.3,3.1777778,7.2,81.73077,0.0,82.388466,68.4,20.0,,,,3.2076917,5.7,49.444443,0.0,95.514824,100.0,15.0,,,,1.7518517,4.6
2022-09-08,HRYR,49.166668,1022.0,1016.0,0.0,0.0,78.525,19.833334,24.0,15.0,15.604167,,,4000.0,,,2.0958333,4.1,54.23077,0.0,69.61153,53.6,24.0,,,,2.5307689,4.1,50.185184,0.0,82.08148,100.0,17.0,,,,1.9925923,3.1
2022-09-09,HRYR,53.88889,1022.0,1016.0,0.0,0.0,66.39111,21.866667,26.0,17.0,14.711111,,,5000.0,,,2.3444443,4.6,51.0,0.0,57.131996,41.7,26.0,,,,2.6479995,4.6,68.703705,0.0,69.94815,88.2,19.0,,,,1.7333331,3.6
2022-09-10,HRYR,69.13043,1023.0,1018.0,0.0,0.0,66.81739,21.717392,25.0,19.0,15.043478,,,7000.0,,,2.4739127,4.6,65.4,0.0,62.708004,47.0,25.0,,,,2.6239996,4.6,71.4,0.0,67.84402,72.9,20.0,,,,2.8639994,4.1
2022-09-11,HRYR,62.333332,1023.0,1016.0,0.0,0.0,60.06889,22.622223,28.0,18.0,14.0222225,,,6000.0,,8.2,2.5,8.2,56.53846,0.0,51.473087,39.3,28.0,,,8.2,1.7192307,3.1,69.0,0.0,81.296,100.0,17.0,,,8.2,3.3624995,8.2
2022-09-12,HRYR,53.260868,1021.0,1016.0,0.0,0.0,68.430435,21.913044,27.0,17.0,15.26087,,,4500.0,,,2.4543476,7.7,45.76923,0.0,57.13461,42.0,27.0,,,,2.2307687,5.1,45.0,0.0,77.435715,100.0,18.0,,,,1.9392853,3.6
2022-09-13,HRYR,57.5,1021.0,1017.0,0.0,0.0,72.160416,21.083334,26.0,18.0,15.645833,,,9999.0,,,2.6458333,6.7,64.61539,0.0,65.049995,50.7,26.0,,,,2.915384,6.7,58.92857,0.0,82.26786,100.0,18.0,,,,1.8785712,3.6
2022-09-14,HRYR,67.17391,1023.0,1019.0,0.0,0.0,90.64348,18.456522,21.0,16.0,16.826086,,,6000.0,,,2.1804347,7.7,72.5,0.0,91.7875,73.1,21.0,,,,2.6499994,7.7,66.111115,0.0,96.85927,100.0,16.0,,,,1.8222221,3.1
2022-09-15,HRYR,62.44186,1024.0,1018.0,0.0,0.0,86.1093,18.95349,25.0,16.0,16.39535,,,800.0,,,2.5139534,6.2,62.142857,0.0,79.33333,53.8,25.0,,,,3.085714,6.2,65.35714,0.0,89.9607,100.0,16.0,,,,1.8571427,3.6
2022-09-16,HRYR,47.8125,1024.0,1017.0,0.0,0.0,72.35833,20.916666,29.0,16.0,15.166667,,,550.0,,8.7,1.8085107,3.6,49.615383,0.0,61.907696,39.9,29.0,,,8.7,1.7919998,3.6,16.607143,0.0,76.332146,93.8,16.0,,,,1.7714283,3.1
2022-09-17,HRYR,35.88889,1021.0,1014.0,0.0,0.0,63.333332,22.244444,28.0,16.0,14.333333,,,9000.0,,,2.222222,4.6,46.6,0.0,52.863995,39.6,28.0,,,,2.1879995,4.6,52.2,0.0,71.00798,88.1,18.0,,,,2.2839997,4.6
2022-09-18,HRYR,58.04348,1021.0,1016.0,0.0,0.0,68.693474,21.565218,28.0,18.0,15.391304,,,9999.0,,,2.5304348,6.2,61.8,0.0,62.17601,45.1,28.0,,,,3.0719998,6.2,49.074074,0.0,79.77779,93.8,16.0,,,,1.8481479,3.6
2022-09-19,HRYR,49.255318,1023.0,1018.0,0.0,0.0,70.951065,20.595745,26.0,16.0,14.893617,,,9999.0,,,2.674468,6.7,54.23077,0.0,63.888454,50.7,26.0,,,,3.0692303,6.7,40.714287,0.0,80.00001,100.0,16.0,,,,2.1392853,3.6
2022-09-20,HRYR,45.652172,1021.0,1015.0,0.0,0.0,71.83478,20.782608,28.0,16.0,15.108696,,,9999.0,,,2.7260869,6.7,47.916668,0.0,61.941666,42.0,28.0,,,,2.8874998,6.7,38.57143,0.0,79.06786,93.8,17.0,,,,2.5285714,15.4
2022-09-21,HRYR,44.77778,1021.0,1015.0,0.0,0.0,67.666664,21.733334,28.0,17.0,15.066667,,,9999.0,,,2.4422224,15.4,45.0,0.0,57.40869,39.6,28.0,,,,2.6043475,5.1,46.785713,0.0,78.57143,93.8,16.0,,,,1.767857,3.6
2022-09-22,HRYR,55.416668,1021.0,1016.0,0.0,0.0,74.42917,20.270834,27.0,16.0,15.1875,,,9999.0,,,2.5541666,7.2,58.46154,0.0,66.27692,44.8,27.0,,,,3.3307688,7.2,52.22222,0.0,83.22221,100.0,17.0,,,,1.9111112,4.1
2022-09-23,HRYR,57.5,1022.0,1016.0,0.0,0.0,67.81563,21.59375,28.0,17.0,15.0,,,7000.0,,8.7,2.3774192,5.1,56.57895,0.0,61.321053,39.6,28.0,,,8.7,2.483333,5.1,50.714287,0.0,78.321434,93.8,16.0,,,,1.6740739,3.6
2022-09-24,HRYR,44.893616,1022.0,1017.0,0.0,0.0,74.02341,20.148935,26.0,16.0,15.12766,,,5000.0,,,2.6760871,7.2,45.6,0.0,66.644,50.2,26.0,,,,3.383333,7.2,41.07143,0.0,88.17144,100.0,16.0,,,,1.9107143,4.1
2022-09-25,HRYR,59.148937,1022.0,1017.0,0.0,0.0,89.470215,17.723404,23.0,16.0,15.87234,,,4000.0,,9.8,2.1702127,6.2,70.0,0.0,85.72401,64.5,23.0,,,9.8,2.7399998,6.2,66.111115,0.0,94.98519,100.0,15.0,,,,1.3925925,4.1
2022-09-26,HRYR,54.361702,1022.0,1016.0,0.0,0.0,72.8617,21.085106,28.0,15.0,15.3404255,,,200.0,,,2.0148935,5.7,53.0,0.0,60.247997,42.0,28.0,,,,2.4159997,5.7,42.692307,0.0,76.50768,93.9,18.0,,,,1.8384615,3.6
2022-09-27,HRYR,51.739132,1022.0,1016.0,0.0,0.0,69.252174,21.5,27.0,18.0,15.369565,,,9999.0,,12.9,2.404651,7.2,58.846153,0.0,61.646156,47.8,27.0,,,12.9,2.9199996,7.2,42.037037,0.0,79.17778,93.8,17.0,,,,1.9319998,3.1
2022-09-28,HRYR,47.7907,1022.0,1017.0,0.0,0.0,73.87442,19.72093,26.0,17.0,14.674418,,,9999.0,,13.4,2.788372,7.2,55.434784,0.0,66.70869,50.2,26.0,,,13.4,3.591304,7.2,43.46154,0.0,82.59232,93.8,16.0,,,,1.7384614,4.6
2022-09-29,HRYR,46.06383,1022.0,1016.0,0.0,0.0,61.00213,22.042553,28.0,16.0,13.148936,,,9999.0,,,2.1893616,5.7,42.307693,0.0,47.923088,32.5,28.0,,,,2.1269226,3.6,43.0,0.0,65.48001,88.0,17.0,,,,2.6679995,5.7
2022-09-30,HRYR,52.11111,1021.0,1016.0,0.0,0.0,58.260006,22.333334,28.0,17.0,13.266666,,,9999.0,,8.7,3.002222,5.1,66.73913,0.0,49.330433,36.8,28.0,,,8.7,3.3391297,5.1,48.214287,0.0,62.435722,77.3,17.0,,,,2.5857139,4.6
2022-10-01,HRYR,55.0,1022.0,1016.0,0.0,0.0,60.087505,22.145834,28.0,17.0,13.8125,,,9999.0,,11.3,3.1875,9.8,61.153847,0.0,54.430763,39.6,28.0,,,11.3,3.5884612,9.8,49.074074,0.0,74.64813,88.0,17.0,,,,2.3777773,4.6
2022-10-02,HRYR,59.782608,1022.0,1016.0,0.0,0.0,68.11521,21.47826,28.0,17.0,15.065217,,,9999.0,,,2.4891303,7.7,65.0,0.0,61.18846,42.3,28.0,,,,3.0884614,7.7,47.592594,0.0,81.41481,93.8,16.0,,,,1.5148146,4.6
2022-10-03,HRYR,41.38298,1022.0,1016.0,0.0,0.0,62.4383,22.382978,28.0,16.0,13.957447,,,9999.0,,,2.0212767,4.6,43.076923,0.0,51.407696,32.5,28.0,,,,2.3769226,4.6,38.333332,0.0,64.86667,82.5,17.0,,,,1.9370368,3.6
2022-10-04,HRYR,49.166668,1021.0,1015.0,0.0,0.0,58.377087,22.4375,29.0,17.0,13.375,,,8000.0,,,3.0166664,9.8,50.76923,0.0,50.41923,30.6,29.0,,,,3.6961532,9.8,59.444443,0.0,64.99999,72.7,18.0,,,,2.2444441,3.6
2022-10-05,HRYR,60.652172,1022.0,1016.0,0.0,0.0,62.634037,22.48936,28.0,18.0,14.6595745,,,9999.0,,15.4,2.661702,5.1,60.6,0.0,56.91154,39.6,28.0,,,15.4,3.3423069,5.1,50.925926,0.0,79.03704,93.8,17.0,,,,1.7666665,3.1
2022-10-06,HRYR,49.88889,1022.0,1017.0,0.0,0.0,71.78889,21.022223,27.0,17.0,15.4,,,4000.0,,8.7,2.2555556,8.7,46.666668,0.0,64.28333,44.5,27.0,,,8.7,2.7249997,8.7,41.07143,0.0,80.85,93.8,16.0,,,,1.3535713,3.1
2022-10-07,HRYR,52.234043,1021.0,1015.0,0.0,0.0,68.64043,21.276596,27.0,16.0,14.808511,,,9999.0,,11.8,2.3130434,6.2,58.46154,0.0,57.08846,42.0,27.0,,,11.8,3.2119994,6.2,56.11111,0.0,80.62592,100.0,16.0,,,,1.6148148,5.1
2022-10-08,HRYR,52.5,1022.0,1017.0,0.0,0.0,58.916668,21.395834,26.0,16.0,11.9375,,,3000.0,,,2.3999999,5.1,57.692307,0.0,46.319233,31.6,26.0,,,,2.9115376,5.1,54.642857,0.0,61.021435,82.4,16.0,,,,2.2071424,4.6
2022-10-09,HRYR,63.541668,1022.0,1018.0,0.0,0.0,67.09792,19.979166,25.0,16.0,13.5,,,9999.0,,,2.3749998,5.7,66.53846,0.0,64.11154,47.0,25.0,,,,2.4769225,5.7,70.38461,0.0,77.81538,88.1,18.0,,,,2.1038458,4.1
2022-10-10,HRYR,65.25,1023.0,1017.0,0.0,0.0,64.84499,21.8,28.0,18.0,14.375,,,7000.0,,,2.5425,4.6,55.5,0.0,56.264996,37.1,28.0,,,,2.9149995,4.6,72.77778,0.0,70.26153,88.1,18.0,,,,1.859259,4.6
2022-10-11,HRYR,66.06383,1022.0,1017.0,0.0,0.0,63.152172,22.065218,28.0,18.0,14.347826,,,9999.0,,,2.3914893,7.2,63.0,0.0,55.74584,37.1,28.0,,,,2.8399997,7.2,56.11111,0.0,71.203705,88.1,18.0,,,,1.7518517,4.6
2022-10-12,HRYR,52.11111,1022.0,1016.0,0.0,0.0,62.63556,21.866667,28.0,18.0,14.044444,,,9999.0,,,2.7177775,8.7,55.4,0.0,56.036,39.6,28.0,,,,3.3519995,8.7,42.77778,0.0,73.02964,87.9,16.0,,,,1.962963,5.7
2022-10-13,HRYR,42.291668,1022.0,1016.0,0.0,0.0,60.19167,22.375,28.0,16.0,13.583333,,,9999.0,,,2.2437499,5.1,43.846153,0.0,48.999996,34.4,28.0,,,,2.1999998,4.1,31.428572,0.0,69.91428,82.6,18.0,,,,1.9964283,5.1
2022-10-14,HRYR,40.0,1021.0,1015.0,0.0,0.0,51.65625,23.729166,29.0,18.0,11.979167,,,9999.0,,,2.2208333,5.1,45.0,0.0,40.661537,26.5,29.0,,,,2.6961532,5.1,47.142857,0.0,57.635715,72.9,18.0,,,,2.3499997,4.6
2022-10-15,HRYR,48.125,1019.0,1013.0,0.0,0.0,53.221275,23.234043,29.0,18.0,12.489362,,,8000.0,,,2.970833,5.1,53.076923,0.0,44.86,26.5,29.0,,,,3.2923071,5.1,51.42857,0.0,65.94643,82.7,19.0,,,,2.5785708,5.1
2022-10-16,HRYR,65.625,1022.0,1016.0,0.0,0.0,71.84583,21.104166,27.0,18.0,15.458333,,,9000.0,,,2.5104167,9.3,75.0,0.0,67.63846,47.5,27.0,,,,3.0076919,9.3,60.0,0.0,93.814285,100.0,16.0,,,,1.5035714,2.6
