local_date,t_max_24,t_min_24,td_mean_24,ws_mean_24,c_mean_24,rh_mean_day,p_max_24,p_min_24
2021-11-10,26.0,18.0,13.909091,5.3272724,66.818184,58.091663,1023.0,1019.0
2021-11-11,27.0,18.0,13.208333,4.4125,64.583336,54.653847,1022.0,1016.0
2021-11-12,27.0,15.0,12.428572,3.295238,47.38095,52.583332,1022.0,1016.0
2021-11-13,27.0,18.0,13.708333,5.0958333,59.166668,54.546158,1022.0,1017.0
2021-11-14,27.0,17.0,14.166667,4.3250003,57.5,59.246155,1023.0,1018.0
2021-11-15,26.0,17.0,13.666667,3.533333,65.0,57.938457,1023.0,1018.0
2021-11-16,25.0,15.0,14.052631,3.505263,70.26316,61.170002,1021.0,1016.0
2021-11-17,27.0,17.0,13.047619,4.438095,61.666668,54.11539,1021.0,1016.0
2021-11-18,27.0,18.0,13.208333,4.8624997,60.0,52.00769,1023.0,1018.0
2021-11-19,28.0,18.0,13.5,3.7083333,62.083332,52.776924,1022.0,1016.0
2021-11-20,28.0,18.0,14.666667,2.2714283,70.71429,66.14616,1021.0,1016.0
2021-11-21,27.0,17.0,13.782609,4.382608,66.73913,55.37692,1021.0,1016.0
2021-11-22,23.0,16.0,15.230769,2.1384616,75.0,76.46667,1022.0,1019.0
2021-11-23,27.0,17.0,11.642858,3.4571426,45.0,37.412502,1021.0,1018.0
2021-11-24,28.0,17.0,13.476191,2.8285716,48.333332,50.523075,1021.0,1015.0
2021-11-25,28.0,18.0,13.086957,4.386956,52.826088,47.076927,1020.0,1015.0
2021-11-26,27.0,17.0,14.26087,4.2652173,72.391304,57.292316,1022.0,1017.0
2021-11-27,24.0,16.0,15.0,2.4699998,68.75,73.59231,1024.0,1018.0
2021-11-28,24.0,15.0,14.368421,3.2105262,66.57895,67.23077,1024.0,1017.0
2021-11-29,24.0,17.0,15.666667,4.2761908,77.14286,72.64615,1022.0,1017.0
2021-11-30,23.0,16.0,15.0,4.025,77.083336,73.55385,1022.0,1018.0
2021-12-01,25.0,17.0,15.857142,3.9619045,59.761906,69.307686,1022.0,1016.0
2021-12-02,20.0,17.0,16.15,2.125,81.25,85.853836,1022.0,1018.0
2021-12-03,21.0,15.0,16.26087,2.173913,78.26087,87.700005,1023.0,1019.0
2021-12-04,23.0,17.0,17.26087,3.5130436,72.391304,87.630775,1023.0,1019.0
2021-12-05,24.0,16.0,16.869566,4.873913,72.391304,83.25385,1023.0,1019.0
2021-12-06,24.0,17.0,14.238095,4.180952,66.90476,65.75385,1023.0,1019.0
2021-12-07,25.0,17.0,14.0,4.204762,63.57143,62.299995,1023.0,1019.0
2021-12-08,25.0,17.0,15.25,4.0833335,72.5,63.75385,1023.0,1018.0
2021-12-09,25.0,17.0,14.956522,4.4956517,71.08696,64.52308,1023.0,1018.0
2021-12-10,24.0,17.0,14.0,3.8863637,60.454544,61.9,1022.0,1017.0
2021-12-11,25.0,17.0,12.347826,5.0434785,57.608696,54.584618,1021.0,1017.0
2021-12-12,,,,,,,,
2021-12-13,,,,,,,,
2021-12-14,24.0,17.0,15.307693,5.276923,70.38461,65.399994,1021.0,1017.0
2021-12-15,24.0,17.0,15.833333,4.3250003,72.5,75.06923,1021.0,1016.0
2021-12-16,24.0,17.0,15.391304,5.1782603,69.13043,74.00834,1021.0,1017.0
2021-12-17,24.0,16.0,14.052631,5.1578946,63.42105,61.641674,1022.0,1018.0
2021-12-18,25.0,17.0,15.391304,3.5086956,66.304344,64.53846,1022.0,1017.0
2021-12-19,25.0,17.0,15.826087,5.0565214,71.08696,67.53078,1022.0,1017.0
2021-12-20,26.0,18.0,16.173914,5.3391304,75.0,64.99166,1023.0,1018.0
2021-12-21,21.0,16.0,16.625,5.0416665,75.0,87.207695,1024.0,1019.0
2021-12-22,22.0,15.0,15.772727,3.7363634,73.63636,81.35384,1023.0,1018.0
2021-12-23,23.0,16.0,15.875,5.5083327,73.75,72.207695,1021.0,1017.0
2021-12-24,25.0,16.0,15.5,4.370833,64.166664,66.65385,1021.0,1017.0
2021-12-25,24.0,16.0,15.913043,4.0434785,72.391304,73.99231,1022.0,1018.0
2021-12-26,24.0,17.0,15.73913,4.3304343,75.0,70.853836,1022.0,1018.0
2021-12-27,24.0,16.0,14.826087,3.9826083,64.565216,63.124996,1023.0,1018.0
2021-12-28,25.0,16.0,15.227273,3.9772727,63.18182,63.853848,1023.0,1018.0
2021-12-29,25.0,15.0,13.428572,2.947619,49.210526,55.992302,1022.0,1017.0
2021-12-30,26.0,17.0,14.043478,4.6608696,54.090908,56.815384,1020.0,1016.0
2021-12-31,26.0,17.0,13.142858,3.8666666,58.333332,52.71539,1021.0,1017.0
2022-01-01,26.0,14.0,12.9,2.83,30.0,54.776924,1023.0,1016.0
2022-01-02,26.0,17.0,13.086957,3.4086957,45.434784,52.684616,1021.0,1017.0
2022-01-03,27.0,16.0,12.695652,4.4739127,51.52174,52.350002,1021.0,1017.0
2022-01-04,27.0,15.0,10.5,4.0136366,51.363636,43.608334,1021.0,1018.0
2022-01-05,26.0,17.0,13.4,3.4649997,53.5,55.80834,1023.0,1019.0
2022-01-06,26.0,17.0,14.409091,4.6000004,68.181816,59.423077,1023.0,1018.0
2022-01-07,26.0,18.0,14.75,4.8291664,66.25,58.523075,1023.0,1018.0
2022-01-08,26.0,18.0,13.5,4.0227275,65.454544,53.507694,1023.0,1018.0
2022-01-09,26.0,16.0,13.684211,4.113636,53.18182,56.661537,1022.0,1018.0
2022-01-10,28.0,16.0,12.684211,4.9473686,33.94737,49.0,1021.0,1016.0
2022-01-11,26.0,17.0,11.8,5.015,55.75,53.618187,1021.0,1017.0
2022-01-12,26.0,15.0,12.818182,5.8545456,28.809525,56.238464,1023.0,1018.0
2022-01-13,27.0,15.0,11.304348,4.769565,10.0,48.600002,1023.0,1018.0
2022-01-14,28.0,14.0,9.285714,3.695238,23.571428,39.684616,1022.0,1017.0
2022-01-15,27.0,16.0,13.789474,2.336842,34.736843,61.18333,1021.0,1018.0
2022-01-16,28.0,15.0,14.5,2.155,55.5,58.48461,1021.0,1015.0
2022-01-17,24.0,17.0,15.5,5.704762,72.27273,70.458336,1022.0,1018.0
2022-01-18,25.0,16.0,14.857142,1.8809524,75.0,72.63846,1023.0,1019.0
2022-01-19,26.0,16.0,13.736842,2.142105,73.42105,54.75,1023.0,1018.0
2022-01-20,27.0,15.0,13.304348,3.1000001,66.304344,52.076923,1022.0,1016.0
2022-01-21,25.0,16.0,14.619047,3.3095238,75.0,68.14615,1022.0,1017.0
2022-01-22,26.0,16.0,13.652174,3.3347824,72.391304,56.146156,1021.0,1017.0
2022-01-23,26.0,14.0,11.086957,4.0695653,58.47826,47.792313,1021.0,1016.0
2022-01-24,26.0,16.0,12.583333,3.2916667,60.0,51.23077,1020.0,1015.0
2022-01-25,27.0,16.0,12.625,3.3499997,57.5,51.899998,1020.0,1016.0
2022-01-26,27.0,14.0,10.913043,2.969565,26.086956,46.046158,1022.0,1016.0
2022-01-27,27.0,15.0,12.333333,3.4916668,15.208333,49.807693,1021.0,1016.0
2022-01-28,29.0,16.0,11.782609,3.2869565,31.52174,44.684616,1020.0,1015.0
2022-01-29,27.0,17.0,13.75,3.3200002,55.0,55.733334,1022.0,1016.0
2022-01-30,26.0,16.0,13.333333,3.3083334,57.5,53.576923,1022.0,1015.0
2022-01-31,27.0,16.0,13.190476,3.561905,67.85714,54.60769,1020.0,1015.0
2022-02-01,27.0,18.0,13.666667,3.3047616,73.57143,54.161537,1020.0,1015.0
2022-02-02,26.0,19.0,13.625,3.3999999,75.0,53.9,1022.0,1016.0
2022-02-03,24.0,18.0,14.916667,3.6291666,58.75,64.48461,1022.0,1017.0
2022-02-04,26.0,15.0,13.458333,2.8958333,56.25,57.815384,1022.0,1016.0
2022-02-05,29.0,15.0,11.695652,2.4826086,62.826088,54.26154,1020.0,1016.0
2022-02-06,28.0,17.0,13.208333,2.6166666,65.0,52.299995,1021.0,1015.0
2022-02-07,25.0,18.0,13.375,2.4125,75.0,56.738457,1022.0,1018.0
2022-02-08,26.0,17.0,13.583333,3.8,50.0,55.52308,1022.0,1016.0
2022-02-09,26.0,17.0,10.727273,4.4772725,42.954544,47.37692,1022.0,1016.0
2022-02-10,28.0,14.0,10.333333,2.783333,28.75,42.869236,1021.0,1016.0
2022-02-11,28.0,17.0,11.583333,2.9333332,35.0,46.23077,1021.0,1016.0
2022-02-12,28.0,17.0,12.238095,3.0571427,57.38095,47.707695,1021.0,1015.0
2022-02-13,29.0,17.0,13.26087,3.3739126,49.565216,51.36923,1020.0,1014.0
2022-02-14,29.0,15.0,11.590909,2.5045455,43.409092,47.2,1020.0,1014.0
2022-02-15,27.0,18.0,12.869565,1.8347826,68.91304,53.741665,1021.0,1016.0
2022-02-16,29.0,16.0,11.521739,2.569565,52.391304,45.092304,1021.0,1014.0
2022-02-17,30.0,16.0,10.583333,2.4208333,42.916668,40.192307,1019.0,1012.0
2022-02-18,28.0,17.0,14.083333,2.3791666,68.125,56.46923,1020.0,1014.0
2022-02-19,29.0,18.0,14.086957,2.5608695,64.565216,52.130764,1020.0,1014.0
2022-02-20,30.0,17.0,11.809524,3.9666665,49.285713,43.75,1021.0,1015.0
2022-02-21,28.0,17.0,14.086957,3.1,73.695656,57.653847,1021.0,1015.0
2022-02-22,27.0,17.0,15.25,2.0708334,70.416664,68.81538,1020.0,1016.0
2022-02-23,26.0,16.0,15.333333,1.6458334,75.0,66.200005,1022.0,1016.0
2022-02-24,23.0,16.0,15.782609,3.3130434,75.0,75.361534,1023.0,1019.0
2022-02-25,25.0,14.0,14.166667,3.45,63.125,65.63077,1023.0,1018.0
2022-02-26,28.0,15.0,12.333333,2.783333,53.75,49.16154,1022.0,1017.0
2022-02-27,29.0,16.0,10.333333,3.2083333,38.958332,41.638462,1022.0,1016.0
2022-02-28,28.0,18.0,11.904762,5.0238094,38.57143,45.90769,1021.0,1016.0
2022-03-01,27.0,18.0,12.476191,5.1190476,70.71429,50.569237,1022.0,1016.0
2022-03-02,27.0,15.0,11.625,4.008333,43.04348,51.346157,1021.0,1016.0
2022-03-03,29.0,16.0,8.333333,3.5708332,17.083334,32.892303,1022.0,1016.0
2022-03-04,29.0,15.0,9.333333,3.0291665,17.708334,39.25385,1022.0,1015.0
2022-03-05,29.0,14.0,8.833333,3.2333333,9.166667,37.692307,1020.0,1015.0
2022-03-06,29.0,16.0,10.590909,3.5545454,14.772727,40.85455,1019.0,1015.0
2022-03-07,29.0,15.0,12.045455,3.1499999,21.59091,47.266666,1019.0,1015.0
2022-03-08,29.0,17.0,12.833333,3.9291666,27.5,45.523075,1021.0,1014.0
2022-03-09,29.0,18.0,12.954545,5.373913,54.782608,47.36667,1019.0,1015.0
2022-03-10,30.0,18.0,11.541667,4.8043475,53.541668,44.307697,1020.0,1015.0
2022-03-11,29.0,17.0,11.416667,3.6708329,51.25,41.94616,1021.0,1015.0
2022-03-12,30.0,18.0,10.5,5.638095,32.142857,42.675003,1019.0,1014.0
2022-03-13,30.0,15.0,8.217391,3.5521739,9.782609,35.384617,1020.0,1014.0
2022-03-14,30.0,16.0,10.608696,3.2869565,28.26087,39.769226,1021.0,1015.0
2022-03-15,30.0,17.0,10.26087,3.3565216,25.869566,38.93077,1021.0,1015.0
2022-03-16,31.0,17.0,11.75,3.3708332,31.458334,42.87692,1020.0,1013.0
2022-03-17,30.0,18.0,13.173913,4.5521736,68.478264,46.36923,1020.0,1014.0
2022-03-18,28.0,16.0,13.0,3.8833332,65.833336,48.776924,1022.0,1017.0
2022-03-19,22.0,17.0,15.0,2.04,63.0,,1021.0,1021.0
2022-03-20,29.0,22.0,9.777778,5.922222,27.222221,29.3,1019.0,1016.0
2022-03-21,29.0,18.0,12.523809,4.7285714,59.761906,47.975002,1021.0,1015.0
2022-03-22,28.0,18.0,11.913043,5.0,60.434784,47.146156,1021.0,1017.0
2022-03-23,29.0,17.0,11.375,4.0125003,36.458332,45.669224,1023.0,1018.0
2022-03-24,28.0,19.0,12.0,5.0043473,61.95652,47.184624,1023.0,1016.0
2022-03-25,30.0,18.0,12.130435,3.4086957,69.78261,46.74615,1022.0,1015.0
2022-03-26,27.0,18.0,14.625,5.1666665,68.75,58.484615,1021.0,1016.0
2022-03-27,27.0,18.0,14.833333,2.5083332,63.333332,60.06923,1023.0,1017.0
2022-03-28,27.0,17.0,15.347826,4.2434783,62.5,63.033337,1023.0,1016.0
2022-03-29,27.0,17.0,14.869565,3.5260868,56.304348,63.953842,1021.0,1015.0
2022-03-30,26.0,17.0,15.208333,5.1666665,59.583332,64.81538,1020.0,1016.0
2022-03-31,26.0,18.0,14.125,4.6749997,64.166664,58.846157,1021.0,1016.0
2022-04-01,24.0,17.0,14.958333,4.2374997,70.416664,68.16153,1022.0,1018.0
2022-04-02,25.0,16.0,15.227273,4.790909,56.590908,71.766655,1022.0,1017.0
2022-04-03,27.0,17.0,13.761905,4.4761906,46.904762,57.741657,1021.0,1017.0
2022-04-04,28.0,17.0,12.913043,3.056522,41.52174,51.44615,1023.0,1018.0
2022-04-05,28.0,17.0,13.181818,2.1499999,50.909092,52.600002,1022.0,1018.0
2022-04-06,28.0,19.0,12.526316,4.6842103,47.894737,50.699997,1022.0,1018.0
2022-04-07,27.0,18.0,12.833333,4.733333,57.5,51.77692,1023.0,1018.0
2022-04-08,27.0,18.0,12.619047,5.1904764,61.190475,49.524998,1022.0,1018.0
2022-04-09,27.0,19.0,12.25,3.8125,47.083332,49.74615,1021.0,1016.0
2022-04-10,26.0,19.0,12.153846,5.1846156,58.846153,50.418186,1021.0,1017.0
2022-04-11,19.0,17.0,14.5,0.0,60.0,79.433334,1022.0,1019.0
2022-04-12,28.0,19.0,10.545455,3.5,38.18182,32.5,1019.0,1016.0
2022-04-13,27.0,18.0,14.454545,2.8045454,70.90909,56.153843,1019.0,1014.0
2022-04-14,27.0,18.0,15.130435,3.9173908,68.478264,59.466663,1019.0,1014.0
2022-04-15,26.0,18.0,13.684211,3.942105,63.42105,54.350002,1021.0,1016.0
2022-04-16,27.0,20.0,12.923077,1.5692308,75.0,47.166668,1021.0,1016.0
2022-04-17,27.0,16.0,14.5,2.720833,66.666664,61.73077,1021.0,1016.0
2022-04-18,26.0,17.0,15.583333,2.5916665,70.0,69.815384,1021.0,1018.0
2022-04-19,25.0,17.0,15.695652,1.8913041,75.0,67.200005,1021.0,1016.0
2022-04-20,26.0,16.0,15.0,2.7949996,74.7619,63.925003,1022.0,1016.0
2022-04-21,24.0,17.0,15.777778,2.7166665,75.0,69.47001,1021.0,1016.0
2022-04-22,25.0,16.0,15.708333,2.125,73.333336,71.276924,1021.0,1016.0
2022-04-23,24.0,17.0,16.043478,3.5130432,70.652176,70.36922,1021.0,1016.0
2022-04-24,23.0,17.0,16.4,3.02,72.0,76.933334,1021.0,1016.0
2022-04-25,25.0,17.0,15.0,2.1599998,58.25,61.41667,1020.0,1016.0
2022-04-26,26.0,17.0,15.083333,2.1791666,52.5,64.80769,1021.0,1014.0
2022-04-27,24.0,18.0,15.833333,1.6291666,72.5,73.353836,1021.0,1015.0
2022-04-28,22.0,18.0,16.380953,2.0809522,70.71429,79.00769,1021.0,1017.0
2022-04-29,24.0,17.0,15.571428,2.2619047,67.38095,72.24615,1023.0,1018.0
2022-04-30,26.0,17.0,15.166667,2.908333,56.590908,66.6077,1023.0,1018.0
2022-05-01,25.0,17.0,15.708333,1.8249999,70.625,70.95385,1023.0,1018.0
2022-05-02,25.0,17.0,15.111111,1.9055555,75.0,63.590908,1023.0,1018.0
2022-05-03,23.0,17.0,15.85,2.31,73.5,74.0077,1023.0,1019.0
2022-05-04,24.0,15.0,15.416667,1.4999999,72.5,73.299995,1024.0,1020.0
2022-05-05,23.0,16.0,15.954545,1.1681818,75.0,78.92309,1024.0,1021.0
2022-05-06,24.0,15.0,15.541667,2.1041665,72.5,70.74615,1023.0,1019.0
2022-05-07,25.0,16.0,15.25,2.4333332,78.125,70.43077,1023.0,1018.0
2022-05-08,26.0,17.0,14.625,2.658333,67.916664,60.53846,1023.0,1018.0
2022-05-09,26.0,17.0,15.173913,1.8434783,71.08696,62.49231,1023.0,1019.0
2022-05-10,26.0,18.0,15.4375,3.48125,69.375,66.58182,1023.0,1018.0
2022-05-11,26.0,17.0,13.882353,3.1058822,60.882355,48.037495,1022.0,1018.0
2022-05-12,26.0,16.0,13.75,2.3125,62.083332,57.646152,1023.0,1019.0
2022-05-13,27.0,17.0,13.476191,3.1142855,52.61905,56.376926,1023.0,1019.0
2022-05-14,27.0,17.0,13.666667,3.342857,64.04762,57.39231,1024.0,1019.0
2022-05-15,26.0,17.0,12.791667,3.7666664,58.75,52.761536,1025.0,1021.0
2022-05-16,24.0,15.0,13.25,2.3541665,75.0,67.3,1026.0,1021.0
2022-05-17,24.0,16.0,13.6,2.5700002,72.0,66.274994,1025.0,1020.0
2022-05-18,24.0,16.0,13.454545,1.8772727,75.0,62.89231,1023.0,1019.0
2022-05-19,25.0,15.0,13.05,3.235,68.5,57.208332,1024.0,1019.0
2022-05-20,26.0,16.0,13.416667,2.8416665,68.75,58.223076,1023.0,1019.0
2022-05-21,27.0,17.0,13.375,2.4666665,61.25,57.346157,1024.0,1019.0
2022-05-22,26.0,17.0,14.0,3.5374997,67.083336,57.807693,1024.0,1018.0
2022-05-23,28.0,18.0,12.708333,2.675,65.833336,48.415382,1022.0,1017.0
2022-05-24,27.0,14.0,12.041667,3.0124998,54.583332,53.484615,1023.0,1018.0
2022-05-25,26.0,16.0,13.625,2.3791666,71.25,59.376926,1025.0,1020.0
2022-05-26,27.0,17.0,14.708333,2.0625,75.0,61.338463,1025.0,1019.0
2022-05-27,26.0,16.0,14.952381,2.3952382,75.0,65.86154,1024.0,1019.0
2022-05-28,24.0,16.0,14.652174,1.3217391,76.08696,70.3,1023.0,1018.0
2022-05-29,25.0,16.0,13.619047,2.3095238,77.38095,64.62308,1024.0,1019.0
2022-05-30,24.0,15.0,13.708333,2.6125,75.0,68.4,1025.0,1021.0
2022-05-31,23.0,16.0,13.761905,2.2285714,76.190475,69.23077,1024.0,1019.0
2022-06-01,25.0,16.0,12.695652,2.752174,72.391304,58.77693,1023.0,1019.0
2022-06-02,24.0,15.0,12.476191,3.4190474,61.904762,59.646156,1024.0,1019.0
2022-06-03,23.0,14.0,11.75,2.5625,65.416664,60.807697,1024.0,1020.0
2022-06-04,24.0,14.0,10.238095,3.8809524,47.857143,52.584618,1023.0,1019.0
2022-06-05,25.0,12.0,10.75,1.9708333,30.833334,54.84615,1023.0,1019.0
2022-06-06,23.0,15.0,13.791667,2.4875,67.5,65.87693,1023.0,1019.0
2022-06-07,23.0,15.0,13.619047,2.8380952,72.14286,66.725006,1023.0,1019.0
2022-06-08,23.0,15.0,12.826087,1.4545455,75.0,61.930767,1023.0,1020.0
2022-06-09,23.0,14.0,11.904762,2.1285715,73.25,64.87692,1024.0,1020.0
2022-06-10,24.0,15.0,12.1,2.8105264,72.5,60.04615,1025.0,1020.0
2022-06-11,23.0,16.0,12.65,2.0349998,75.0,61.58462,1025.0,1021.0
2022-06-12,23.0,16.0,12.4,2.185,70.5,62.223076,1024.0,1020.0
2022-06-13,21.0,15.0,12.583333,1.3791666,71.25,69.1077,1024.0,1021.0
2022-06-14,26.0,15.0,13.409091,2.8045454,73.63636,61.799995,1024.0,1018.0
2022-06-15,25.0,16.0,13.458333,2.0041666,72.5,61.44616,1023.0,1019.0
2022-06-16,26.0,15.0,10.869565,2.5608695,54.130436,52.17692,1024.0,1020.0
2022-06-17,19.0,15.0,12.166667,1.2333332,66.25,74.98,1024.0,1022.0
2022-06-18,24.0,15.0,10.357142,4.3142858,65.0,54.70001,1025.0,1020.0
2022-06-19,22.0,16.0,12.222222,2.4777777,75.0,63.15833,1025.0,1021.0
2022-06-20,23.0,15.0,11.8,2.264706,67.5,62.98462,1027.0,1023.0
2022-06-21,24.0,13.0,10.571428,2.9571428,65.0,57.738464,1027.0,1021.0
2022-06-22,23.0,14.0,10.789474,2.4526317,71.8421,56.453854,1025.0,1020.0
2022-06-23,23.0,15.0,12.368421,3.0210526,75.0,66.51666,1026.0,1021.0
2022-06-24,21.0,14.0,11.944445,1.4277778,79.166664,71.23846,1026.0,1022.0
2022-06-25,23.0,14.0,11.3,1.3699999,80.0,63.561543,1026.0,1021.0
2022-06-26,21.0,15.0,10.388889,2.2055554,69.44444,59.74616,1026.0,1022.0
2022-06-27,21.0,14.0,10.45,1.7699999,75.0,59.584618,1026.0,1023.0
2022-06-28,20.0,14.0,10.3529415,1.5999999,82.89474,65.336365,1026.0,1022.0
2022-06-29,21.0,11.0,9.4,1.025,60.5,57.338467,1026.0,1023.0
2022-06-30,24.0,12.0,10.142858,1.7380953,64.04762,57.43077,1026.0,1021.0
2022-07-01,19.0,14.0,10.6470585,2.0294118,75.0,67.38182,1026.0,1023.0
2022-07-02,25.0,14.0,9.157895,3.4894733,61.31579,50.176918,1026.0,1021.0
2022-07-03,25.0,13.0,9.111111,3.072222,54.444443,53.690907,1027.0,1022.0
2022-07-04,25.0,12.0,8.571428,1.495238,60.714287,50.869236,1026.0,1022.0
2022-07-05,24.0,14.0,10.857142,1.0047618,65.95238,57.807697,1025.0,1021.0
2022-07-06,24.0,14.0,11.0,2.12,71.0,58.977776,1025.0,1020.0
2022-07-07,21.0,14.0,11.666667,2.5722225,75.0,65.78462,1025.0,1020.0
2022-07-08,18.0,14.0,12.523809,1.9190476,78.57143,78.90001,1026.0,1021.0
2022-07-09,18.0,13.0,12.666667,1.4277778,81.94444,85.29091,1025.0,1022.0
2022-07-10,20.0,13.0,11.117647,1.1235294,76.47059,63.936356,1025.0,1022.0
2022-07-11,24.0,13.0,10.3529415,3.1647055,72.35294,56.441677,1026.0,1020.0
2022-07-12,17.0,13.0,12.15,2.53,77.25,79.93847,1027.0,1023.0
2022-07-13,24.0,13.0,8.375,2.009091,57.954544,47.0,1027.0,1022.0
2022-07-14,23.0,12.0,11.166667,2.288889,67.77778,58.836365,1025.0,1021.0
2022-07-15,23.0,15.0,11.65,2.4999998,75.0,61.015385,1025.0,1021.0
2022-07-16,22.0,15.0,11.136364,2.6227272,70.454544,61.392315,1025.0,1022.0
2022-07-17,19.0,14.0,11.190476,2.1857142,75.0,69.2,1026.0,1022.0
2022-07-18,21.0,14.0,10.5,2.9777777,75.0,60.96924,1026.0,1021.0
2022-07-19,21.0,14.0,10.047619,2.2857141,65.47619,64.13846,1026.0,1022.0
2022-07-20,22.0,13.0,10.5,2.1874998,61.666668,58.584618,1026.0,1021.0
2022-07-21,21.0,12.0,10.285714,1.8476188,66.90476,61.007694,1025.0,1021.0
2022-07-22,21.0,13.0,11.75,2.720833,75.625,72.15385,1025.0,1020.0
2022-07-23,22.0,14.0,10.625,2.6375,73.75,60.669235,1025.0,1021.0
2022-07-24,25.0,13.0,11.454545,2.081818,75.0,59.500004,1024.0,1019.0
2022-07-25,23.0,14.0,12.125,2.4583333,75.0,59.623074,1024.0,1020.0
2022-07-26,23.0,14.0,12.391304,2.208696,75.0,65.40769,1024.0,1019.0
2022-07-27,24.0,14.0,10.708333,2.3291667,75.0,55.038467,1024.0,1019.0
2022-07-28,24.0,14.0,12.130435,2.6782608,75.0,63.9,1023.0,1019.0
2022-07-29,17.0,15.0,13.6,0.0,75.0,,1023.0,1021.0
2022-08-01,18.0,15.0,12.565217,2.3130434,75.0,75.692314,1025.0,1022.0
2022-08-02,17.0,14.0,12.833333,0.7124999,75.0,83.45385,1025.0,1022.0
2022-08-03,19.0,14.0,12.625,0.4083333,76.041664,73.48461,1023.0,1021.0
2022-08-04,19.0,14.0,12.583333,1.6333332,77.083336,79.42308,1025.0,1021.0
2022-08-05,19.0,13.0,11.875,1.0749999,78.125,77.41539,1025.0,1022.0
2022-08-06,24.0,11.0,10.583333,1.1541666,75.0,58.50769,1025.0,1019.0
2022-08-07,22.0,11.0,11.173913,2.2749999,75.0,64.05001,1024.0,1020.0
2022-08-08,22.0,13.0,9.458333,2.0166667,73.75,57.038467,1024.0,1020.0
2022-08-09,23.0,12.0,9.958333,1.5875,75.0,58.584618,1024.0,1019.0
2022-08-10,25.0,13.0,10.166667,2.6999998,73.75,54.123074,1025.0,1019.0
2022-08-11,21.0,13.0,11.5,4.075,76.041664,67.6077,1025.0,1020.0
2022-08-12,21.0,13.0,9.583333,4.358333,75.0,55.53846,1025.0,1020.0
2022-08-13,21.0,13.0,12.125,2.595833,77.083336,73.04615,1024.0,1019.0
2022-08-14,22.0,14.0,12.333333,1.8499999,75.0,68.00768,1023.0,1019.0
2022-08-15,23.0,15.0,12.826087,2.4782608,76.08696,65.85,1023.0,1018.0
2022-08-16,25.0,16.0,12.458333,2.7791665,75.0,58.88462,1023.0,1019.0
2022-08-17,21.0,14.0,11.208333,1.7791666,68.75,70.46153,1024.0,1020.0
2022-08-18,25.0,10.0,7.7083335,2.1625001,20.208334,47.84615,1024.0,1020.0
2022-08-19,27.0,10.0,7.5416665,2.6249998,26.458334,43.261536,1024.0,1019.0
2022-08-20,28.0,12.0,9.315789,3.0349998,41.57895,36.93,1024.0,1018.0
2022-08-21,27.0,13.0,9.545455,3.4136367,41.81818,42.93077,1024.0,1019.0
2022-08-22,24.0,13.0,10.291667,3.095833,58.125,54.138466,1025.0,1019.0
2022-08-23,20.0,13.0,11.083333,2.0749998,75.0,65.86923,1025.0,1021.0
2022-08-24,22.0,15.0,8.090909,3.059091,72.72727,48.97692,1026.0,1021.0
2022-08-25,20.0,13.0,10.181818,1.6409091,60.0,63.830772,1026.0,1020.0
2022-08-26,23.0,15.0,11.583333,2.3999999,68.75,62.799995,1024.0,1018.0
2022-08-27,18.0,15.0,11.954545,2.5863636,75.0,75.14616,1024.0,1020.0
2022-08-28,21.0,14.0,10.818182,2.6181817,75.0,63.346153,1023.0,1019.0
2022-08-29,26.0,13.0,11.125,2.2958333,68.75,52.769234,1024.0,1018.0
2022-08-30,26.0,13.0,10.208333,1.3083333,53.333332,53.784615,1025.0,1019.0
2022-08-31,21.0,14.0,11.523809,1.6142856,69.0,63.24167,1025.0,1019.0
2022-09-01,24.0,14.0,10.958333,1.6958332,75.0,54.28461,1024.0,1018.0
2022-09-02,19.0,14.0,12.0,1.6125001,74.583336,71.83847,1024.0,1020.0
2022-09-03,23.0,13.0,11.25,1.9583334,75.0,60.546146,1026.0,1020.0
2022-09-04,26.0,13.0,12.0,1.9166666,74.583336,57.723076,1025.0,1020.0
2022-09-05,26.0,14.0,11.708333,2.3291667,68.75,55.976925,1026.0,1020.0
2022-09-06,25.0,14.0,13.666667,1.8416667,72.5,69.98461,1025.0,1020.0
2022-09-07,18.0,15.0,14.333333,1.9380951,86.90476,89.041664,1025.0,1020.0
2022-09-08,19.0,14.0,12.476191,1.2714286,80.95238,77.03076,1025.0,1020.0
2022-09-09,20.0,14.0,10.826087,1.8782609,75.0,64.230774,1024.0,1020.0
2022-09-10,24.0,14.0,10.380953,1.9857142,62.142857,56.44615,1026.0,1020.0
2022-09-11,26.0,15.0,12.75,2.5666666,65.625,56.89231,1024.0,1018.0
2022-09-12,26.0,15.0,12.521739,1.3458333,75.0,55.83334,1023.0,1018.0
2022-09-13,25.0,13.0,11.666667,3.1791668,63.75,58.87692,1023.0,1019.0
2022-09-14,21.0,15.0,10.666667,3.2874997,75.0,59.41538,1026.0,1022.0
2022-09-15,23.0,14.0,11.555555,3.8444443,75.0,62.961533,1026.0,1021.0
2022-09-16,24.0,15.0,10.625,2.7624998,71.25,52.084618,1026.0,1020.0
2022-09-17,25.0,15.0,11.75,3.4541664,71.25,59.56923,1024.0,1019.0
2022-09-18,24.0,14.0,11.095238,1.4714285,73.57143,60.93846,1025.0,1020.0
