local_date,t_max_24,t_min_24,td_mean_24,ws_mean_24,c_mean_24,rh_mean_day,p_max_24,p_min_24
2022-08-27,17.0,9.0,8.84,3.26,56.8,71.87857,1021.0,1018.0
2022-08-28,16.0,6.0,6.72,2.468,44.8,66.65,1024.0,1017.0
2022-08-29,16.0,7.0,6.142857,6.785714,38.214287,68.8,1032.0,1024.0
2022-08-30,20.0,11.0,2.88,7.5559998,3.0,39.128574,1032.0,1025.0
2022-08-31,25.0,6.0,2.7307692,1.9346154,0.96153843,35.85,1024.0,1013.0
2022-09-01,22.0,14.0,9.56,6.864,46.6,77.200005,1015.0,1011.0
2022-09-02,18.0,13.0,9.08,7.344,60.6,63.757145,1019.0,1014.0
2022-09-03,18.0,11.0,10.259259,6.6111107,46.11111,76.875,1020.0,1016.0
2022-09-04,16.0,9.0,9.666667,9.166666,73.666664,82.08888,1015.0,1009.0
2022-09-05,15.0,10.0,7.28,7.0559998,67.8,67.77857,1030.0,1016.0
2022-09-06,16.0,11.0,7.84,4.2159996,39.8,62.457134,1030.0,1024.0
2022-09-07,18.0,6.0,9.8,4.1159997,0.0,76.299995,1023.0,1017.0
2022-09-08,17.0,12.0,11.25,7.7416663,5.2083335,74.82308,1020.0,1016.0
2022-09-09,18.0,12.0,11.625,4.9916663,0.0,74.4923,1020.0,1018.0
2022-09-10,16.0,10.0,11.64,2.932,23.8,84.07857,1021.0,1016.0
2022-09-11,17.0,12.0,9.545455,4.618181,56.81818,72.185715,1028.0,1020.0
2022-09-12,17.0,6.0,6.92,4.1239996,14.6,61.084618,1030.0,1028.0
2022-09-13,21.0,12.0,11.458333,5.3874993,1.0416666,67.95385,1029.0,1020.0
2022-09-14,28.0,9.0,10.75,2.9964283,9.642858,59.47058,1019.0,1014.0
2022-09-15,23.0,12.0,13.259259,3.751852,2.7777777,76.17334,1018.0,1015.0
2022-09-16,21.0,12.0,12.433333,2.2866666,43.8,77.51177,1018.0,1014.0
2022-09-17,16.0,12.0,9.25,3.0999997,66.041664,66.69231,1018.0,1016.0
2022-09-18,17.0,10.0,6.72,5.1639996,30.4,61.04286,1020.0,1015.0
2022-09-19,18.0,9.0,8.041667,3.6999998,44.166668,56.176926,1027.0,1020.0
2022-09-20,20.0,9.0,10.44,3.044,18.6,66.78571,1028.0,1023.0
2022-09-21,23.0,8.0,8.928572,3.642857,0.0,57.735302,1022.0,1013.0
2022-09-22,17.0,9.0,10.5,5.370833,51.875,77.8923,1018.0,1012.0
2022-09-23,17.0,10.0,6.375,3.175,36.458332,53.523075,1022.0,1018.0
2022-09-24,19.0,7.0,7.769231,3.0923078,0.0,62.846664,1018.0,1012.0
2022-09-25,20.0,10.0,11.208333,2.9583333,17.708334,70.100006,1013.0,1009.0
2022-09-26,18.0,12.0,10.958333,3.9208333,52.083332,73.36154,1020.0,1012.0
2022-09-27,20.0,9.0,9.04,3.4720001,7.0,61.071434,1022.0,1019.0
2022-09-28,21.0,8.0,10.555555,2.788889,0.0,69.240005,1022.0,1019.0
2022-09-29,23.0,14.0,12.583333,4.083333,4.1666665,68.56155,1018.0,1013.0
2022-09-30,20.0,12.0,11.862069,3.4965518,52.24138,76.65001,1021.0,1014.0
2022-10-01,20.0,11.0,10.4,4.8199997,7.8,60.80714,1022.0,1018.0
2022-10-02,23.0,9.0,10.708333,4.570833,3.125,62.23077,1018.0,1014.0
2022-10-03,20.0,12.0,10.541667,4.0333333,46.25,63.138462,1020.0,1017.0
2022-10-04,19.0,10.0,8.333333,3.1499999,36.041668,57.592304,1020.0,1017.0
2022-10-05,20.0,8.0,7.730769,2.5423076,15.0,56.659996,1019.0,1016.0
2022-10-06,19.0,10.0,11.208333,4.820833,56.666668,71.01539,1024.0,1017.0
2022-10-07,21.0,9.0,9.84,4.376,18.4,60.42857,1025.0,1019.0
2022-10-08,21.0,10.0,12.64,6.968,8.0,71.51429,1018.0,1015.0
2022-10-09,23.0,15.0,13.041667,8.7625,4.1666665,61.807697,1021.0,1016.0
2022-10-10,24.0,15.0,13.538462,3.1615384,0.0,65.52,1018.0,1008.0
2022-10-11,23.0,15.0,14.37037,5.7074075,37.77778,73.557144,1018.0,1011.0
2022-10-12,22.0,16.0,14.964286,6.914286,52.32143,76.31333,1018.0,1013.0
2022-10-13,20.0,15.0,14.346154,5.7230763,74.03846,80.25,1017.0,1010.0
2022-10-14,20.0,12.0,12.769231,8.688461,20.192308,71.68,1019.0,1017.0
2022-10-15,20.0,15.0,13.333333,4.9625,27.916666,75.00768,1017.0,1012.0
2022-10-16,29.0,14.0,13.111111,2.674074,7.7777777,53.01333,1014.0,1009.0
2022-10-17,24.0,16.0,14.384615,4.8615384,44.03846,67.176926,1020.0,1014.0
2022-10-18,23.0,15.0,14.769231,5.261538,5.769231,74.00666,1020.0,1016.0
2022-10-19,25.0,12.0,14.52,3.988,11.8,71.62307,1017.0,1012.0
2022-10-20,21.0,13.0,11.28,5.2759995,23.8,60.76429,1021.0,1017.0
2022-10-21,21.0,14.0,10.84,9.52,8.0,60.36429,1021.0,1016.0
2022-10-22,26.0,13.0,11.36,6.924,0.0,51.48,1020.0,1015.0
2022-10-23,26.0,18.0,14.708333,7.8958335,6.25,61.16923,1015.0,1014.0
2022-10-24,23.0,16.0,14.08,7.016,7.8,66.82857,1015.0,1013.0
2022-10-25,21.0,15.0,11.375,6.4916663,53.75,56.96923,1018.0,1013.0
2022-10-26,25.0,15.0,12.5,4.85,0.0,55.053852,1017.0,1012.0
2022-10-27,22.0,15.0,13.291667,8.716666,11.458333,66.67692,1020.0,1012.0
2022-10-28,28.0,16.0,12.333333,5.75,1.0416666,49.407692,1018.0,1013.0
2022-10-29,23.0,14.0,13.807693,4.7999997,3.8461537,68.206665,1012.0,1009.0
2022-10-30,20.0,14.0,12.148149,6.325926,41.11111,68.0125,1021.0,1013.0
2022-10-31,23.0,14.0,7.04,8.472,0.0,42.17692,1021.0,1018.0
2022-11-01,30.0,13.0,8.32,4.508,0.0,37.69375,1018.0,1012.0
2022-11-02,22.0,16.0,13.75,5.089286,11.428572,75.32353,1013.0,1009.0
2022-11-03,28.0,14.0,15.28,5.5959997,32.8,62.76428,1014.0,1009.0
2022-11-04,24.0,18.0,16.0,5.7708335,18.75,65.61538,1013.0,1009.0
2022-11-05,24.0,16.0,15.583333,6.3333335,14.583333,71.700005,1016.0,1012.0
2022-11-06,28.0,14.0,14.269231,4.353846,0.0,59.1,1015.0,1012.0
2022-11-07,23.0,16.0,13.48,5.0199995,33.2,59.84286,1017.0,1013.0
2022-11-08,22.0,13.0,11.434783,3.1869564,39.565216,58.48462,1016.0,1013.0
2022-11-09,20.0,14.0,10.625,4.3124995,42.708332,64.25384,1019.0,1015.0
2022-11-10,26.0,12.0,10.083333,3.9958332,4.1666665,46.199997,1018.0,1010.0
2022-11-11,24.0,14.0,11.730769,3.1615384,0.0,56.4,1012.0,1010.0
2022-11-12,22.0,15.0,13.478261,6.83913,54.130436,64.23846,1016.0,1011.0
2022-11-13,23.0,14.0,12.178572,3.2250001,23.214285,57.923534,1023.0,1017.0
2022-11-14,28.0,12.0,10.576923,3.2230768,0.0,44.62143,1022.0,1012.0
2022-11-15,22.0,12.0,12.8,5.084,43.8,64.93847,1016.0,1011.0
2022-11-16,21.0,14.0,11.24,5.112,30.4,57.215385,1017.0,1015.0
2022-11-17,21.0,15.0,10.291667,8.104167,16.25,55.93846,1017.0,1015.0
2022-11-18,21.0,14.0,9.625,3.720833,35.625,52.5923,1018.0,1015.0
2022-11-19,21.0,14.0,10.416667,4.295833,45.833332,55.861538,1023.0,1018.0
2022-11-20,22.0,13.0,10.916667,5.433333,0.0,53.87692,1023.0,1015.0
2022-11-21,22.0,16.0,12.208333,5.995833,6.25,57.692303,1016.0,1012.0
2022-11-22,24.0,17.0,13.458333,5.4541664,18.125,59.82308,1016.0,1012.0
2022-11-23,22.0,13.0,12.785714,7.932143,53.75,62.64706,1021.0,1009.0
2022-11-24,21.0,14.0,10.583333,5.9166665,54.166668,57.65385,1022.0,1014.0
2022-11-25,21.0,13.0,6.96,8.684,10.0,45.92143,1022.0,1020.0
2022-11-26,22.0,15.0,10.0,10.5875,18.75,54.146152,1022.0,1018.0
2022-11-27,26.0,16.0,11.76,9.1640005,0.0,48.892853,1018.0,1011.0
2022-11-28,31.0,16.0,13.04,3.428,0.0,44.200005,1011.0,1006.0
2022-11-29,23.0,17.0,14.2,5.7279997,3.0,60.61429,1011.0,1005.0
2022-11-30,25.0,17.0,14.375,4.258333,45.625,59.838463,1014.0,1011.0
2022-12-01,26.0,18.0,15.458333,3.9624996,44.375,60.699997,1014.0,1010.0
2022-12-02,20.0,17.0,10.88,5.7239995,64.2,51.384617,1016.0,1011.0
2022-12-03,21.0,14.0,9.291667,7.9499993,29.166666,51.56429,1016.0,1014.0
2022-12-04,22.0,15.0,10.208333,8.224999,21.875,52.484615,1017.0,1013.0
2022-12-05,23.0,13.0,9.875,6.2875,14.583333,48.569233,1018.0,1016.0
2022-12-06,23.0,15.0,10.541667,4.729166,7.2916665,49.315388,1017.0,1012.0
2022-12-07,25.0,13.0,12.259259,3.7888887,12.962963,55.38,1016.0,1012.0
2022-12-08,30.0,16.0,14.142858,3.9964283,0.89285713,43.949997,1015.0,1009.0
2022-12-09,25.0,19.0,16.92,6.892,26.8,67.184616,1016.0,1011.0
2022-12-10,29.0,18.0,17.615385,5.8499994,30.76923,63.880005,1016.0,1011.0
2022-12-11,31.0,20.0,18.0,5.807407,14.444445,56.524994,1014.0,1009.0
2022-12-12,28.0,19.0,19.464285,4.610714,51.07143,85.088234,1013.0,1009.0
2022-12-13,25.0,19.0,17.666666,6.0708327,56.041668,72.69231,1013.0,1010.0
2022-12-14,26.0,18.0,17.64,4.1,56.6,69.56922,1013.0,1011.0
2022-12-15,30.0,20.0,18.074074,7.7111115,4.6296296,55.379993,1011.0,1005.0
2022-12-16,24.0,19.0,18.703703,4.677778,51.851852,88.46876,1009.0,1005.0
2022-12-17,25.0,19.0,17.461538,8.107692,21.153847,65.0375,1011.0,1009.0
2022-12-18,26.0,18.0,15.916667,6.8041663,15.625,63.961544,1011.0,1009.0
2022-12-19,23.0,18.0,13.041667,8.220834,31.875,57.230774,1015.0,1009.0
2022-12-20,22.0,17.0,13.090909,9.331819,27.272728,60.66154,1017.0,1014.0
2022-12-21,30.0,17.0,12.846154,5.623077,4.8076925,47.2,1016.0,1009.0
2022-12-22,26.0,18.0,15.958333,5.0499997,0.0,65.67692,1013.0,1007.0
2022-12-23,22.0,18.0,16.166666,4.1166663,28.541666,75.85384,1014.0,1011.0
2022-12-24,24.0,16.0,13.8,4.7359996,46.6,64.51539,1017.0,1012.0
2022-12-25,21.0,15.0,9.913043,7.195652,26.956522,50.86667,1019.0,1016.0
2022-12-26,27.0,11.0,10.807693,3.526923,0.0,47.793335,1017.0,1014.0
2022-12-27,25.0,14.0,13.75,3.2041664,10.416667,57.569233,1017.0,1014.0
2022-12-28,25.0,16.0,13.88,4.04,32.4,53.37692,1019.0,1015.0
2022-12-29,21.0,15.0,9.884615,9.676924,30.576923,49.306664,1023.0,1019.0
2022-12-30,28.0,11.0,9.884615,5.561538,0.0,41.8,1022.0,1019.0
2022-12-31,29.0,17.0,13.142858,7.414285,0.0,47.776466,1020.0,1015.0
